timestamp,net.bytes_sent.Bluetooth Network Connection,net.bytes_recv.Bluetooth Network Connection,net.packets_sent.Bluetooth Network Connection,net.packets_recv.Bluetooth Network Connection,net.errin.Bluetooth Network Connection,net.errout.Bluetooth Network Connection,net.dropin.Bluetooth Network Connection,net.dropout.Bluetooth Network Connection,net.bytes_sent.Ethernet,net.bytes_recv.Ethernet,net.packets_sent.Ethernet,net.packets_recv.Ethernet,net.errin.Ethernet,net.errout.Ethernet,net.dropin.Ethernet,net.dropout.Ethernet,net.bytes_sent.Local Area Connection* 10,net.bytes_recv.Local Area Connection* 10,net.packets_sent.Local Area Connection* 10,net.packets_recv.Local Area Connection* 10,net.errin.Local Area Connection* 10,net.errout.Local Area Connection* 10,net.dropin.Local Area Connection* 10,net.dropout.Local Area Connection* 10,net.bytes_sent.Local Area Connection* 9,net.bytes_recv.Local Area Connection* 9,net.packets_sent.Local Area Connection* 9,net.packets_recv.Local Area Connection* 9,net.errin.Local Area Connection* 9,net.errout.Local Area Connection* 9,net.dropin.Local Area Connection* 9,net.dropout.Local Area Connection* 9,net.bytes_sent.Loopback Pseudo-Interface 1,net.bytes_recv.Loopback Pseudo-Interface 1,net.packets_sent.Loopback Pseudo-Interface 1,net.packets_recv.Loopback Pseudo-Interface 1,net.errin.Loopback Pseudo-Interface 1,net.errout.Loopback Pseudo-Interface 1,net.dropin.Loopback Pseudo-Interface 1,net.dropout.Loopback Pseudo-Interface 1,net.bytes_sent.Wi-Fi,net.bytes_recv.Wi-Fi,net.packets_sent.Wi-Fi,net.packets_recv.Wi-Fi,net.errin.Wi-Fi,net.errout.Wi-Fi,net.dropin.Wi-Fi,net.dropout.Wi-Fi,net.bytes_sent.vEthernet (Default Switch),net.bytes_recv.vEthernet (Default Switch),net.packets_sent.vEthernet (Default Switch),net.packets_recv.vEthernet (Default Switch),net.errin.vEthernet (Default Switch),net.errout.vEthernet (Default Switch),net.dropin.vEthernet (Default Switch),net.dropout.vEthernet (Default Switch),disk.read_count.PhysicalDrive0,disk.read_bytes.PhysicalDrive0,disk.write_count.PhysicalDrive0,disk.write_bytes.PhysicalDrive0,cpu.dpc,cpu.idle,cpu.interrupt,cpu.system,cpu.user,cpu.percent,cpu.freq.current,cpu.freq.min,cpu.freq.max,cpu.ctx_switches,cpu.interrupts,cpu.soft_interrupts,cpu.syscalls
1706614405524.8818,0,0,0,0,0,0,0,0,614553915,397599640,597092,451205,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10231923,0,47894,0,0,0,0,0,1026805,12960673792,204231,5521526784,46.8125,256922.4375,45.25,759.9375,641.515625,1.9,2500.0,0.0,2500.0,99107492,57265846,0,558957103
1706614406513.5579,0,0,0,0,0,0,0,0,614559592,397604063,597145,451264,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10233603,0,47902,0,0,0,0,0,1026805,12960673792,204240,5521793024,46.8125,256934.296875,45.25,760.046875,641.65625,2.1,2500.0,0.0,2500.0,99119564,57272432,0,559049507
1706614407518.799,0,0,0,0,0,0,0,0,614563366,397608485,597188,451322,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10233603,0,47902,0,0,0,0,0,1026805,12960673792,204245,5522038784,46.8125,256946.09375,45.25,760.1562499999709,641.75,1.7,2500.0,0.0,2500.0,99131642,57279071,0,559141444
1706614408524.8284,0,0,0,0,0,0,0,0,614568788,397613067,597238,451383,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10235283,0,47910,0,0,0,0,0,1026805,12960673792,204245,5522038784,46.828125,256958.078125,45.25,760.2343749999709,641.875,1.8,2500.0,0.0,2500.0,99143959,57285836,0,559237124
1706614409519.3967,0,0,0,0,0,0,0,0,614572760,397617530,597283,451443,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10235283,0,47910,0,0,0,0,0,1026805,12960673792,204285,5522464768,46.84375,256969.578125,45.25,760.3906249999709,641.90625,1.7,2500.0,0.0,2500.0,99156645,57292943,0,559329648
1706614410522.3372,0,0,0,0,0,0,0,0,614576582,397631025,597326,451539,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10235283,0,47910,0,0,0,0,0,1026805,12960673792,204290,5522722816,46.859375,256981.390625,45.25,760.5781249999709,641.921875,1.8,2500.0,0.0,2500.0,99168621,57299154,0,559421732
1706614411515.3433,0,0,0,0,0,0,0,0,614579475,397634931,597358,451585,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10235283,0,47910,0,0,0,0,0,1026805,12960673792,204298,5523034112,46.859375,256993.25,45.265625,760.6249999999709,642.015625,1.3,2500.0,0.0,2500.0,99179459,57304803,0,559505281
1706614412511.172,0,0,0,0,0,0,0,0,614585762,397640309,597418,451657,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10236963,0,47918,0,0,0,0,0,1026805,12960673792,204298,5523034112,46.875,257004.921875,45.265625,760.7812499999709,642.171875,2.7,2500.0,0.0,2500.0,99192926,57312107,0,559611078
1706614413527.9407,0,0,0,0,0,0,0,0,614589805,397644583,597462,451714,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10237180,0,47919,0,0,0,0,0,1026805,12960673792,204307,5523247104,46.875,257016.875,45.265625,760.8437499999709,642.3125,1.7,2500.0,0.0,2500.0,99204768,57318417,0,559709057
1706614414522.262,0,0,0,0,0,0,0,0,614593038,397647867,597497,451757,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10237397,0,47920,0,0,0,0,0,1026805,12960673792,204319,5523656704,46.875,257028.59375,45.265625,760.9218749999709,642.453125,1.8,2500.0,0.0,2500.0,99215325,57323763,0,559788658
