timestamp,net.bytes_sent.Bluetooth Network Connection,net.bytes_recv.Bluetooth Network Connection,net.packets_sent.Bluetooth Network Connection,net.packets_recv.Bluetooth Network Connection,net.errin.Bluetooth Network Connection,net.errout.Bluetooth Network Connection,net.dropin.Bluetooth Network Connection,net.dropout.Bluetooth Network Connection,net.bytes_sent.Ethernet,net.bytes_recv.Ethernet,net.packets_sent.Ethernet,net.packets_recv.Ethernet,net.errin.Ethernet,net.errout.Ethernet,net.dropin.Ethernet,net.dropout.Ethernet,net.bytes_sent.Local Area Connection* 10,net.bytes_recv.Local Area Connection* 10,net.packets_sent.Local Area Connection* 10,net.packets_recv.Local Area Connection* 10,net.errin.Local Area Connection* 10,net.errout.Local Area Connection* 10,net.dropin.Local Area Connection* 10,net.dropout.Local Area Connection* 10,net.bytes_sent.Local Area Connection* 9,net.bytes_recv.Local Area Connection* 9,net.packets_sent.Local Area Connection* 9,net.packets_recv.Local Area Connection* 9,net.errin.Local Area Connection* 9,net.errout.Local Area Connection* 9,net.dropin.Local Area Connection* 9,net.dropout.Local Area Connection* 9,net.bytes_sent.Loopback Pseudo-Interface 1,net.bytes_recv.Loopback Pseudo-Interface 1,net.packets_sent.Loopback Pseudo-Interface 1,net.packets_recv.Loopback Pseudo-Interface 1,net.errin.Loopback Pseudo-Interface 1,net.errout.Loopback Pseudo-Interface 1,net.dropin.Loopback Pseudo-Interface 1,net.dropout.Loopback Pseudo-Interface 1,net.bytes_sent.Wi-Fi,net.bytes_recv.Wi-Fi,net.packets_sent.Wi-Fi,net.packets_recv.Wi-Fi,net.errin.Wi-Fi,net.errout.Wi-Fi,net.dropin.Wi-Fi,net.dropout.Wi-Fi,net.bytes_sent.vEthernet (Default Switch),net.bytes_recv.vEthernet (Default Switch),net.packets_sent.vEthernet (Default Switch),net.packets_recv.vEthernet (Default Switch),net.errin.vEthernet (Default Switch),net.errout.vEthernet (Default Switch),net.dropin.vEthernet (Default Switch),net.dropout.vEthernet (Default Switch),disk.read_count.PhysicalDrive0,disk.read_bytes.PhysicalDrive0,disk.write_count.PhysicalDrive0,disk.write_bytes.PhysicalDrive0,cpu.dpc,cpu.idle,cpu.interrupt,cpu.system,cpu.user,cpu.percent,cpu.freq.current,cpu.freq.min,cpu.freq.max,cpu.ctx_switches,cpu.interrupts,cpu.soft_interrupts,cpu.syscalls
1706573660702.8499,0,0,0,0,0,0,0,0,662945897,5173674845,1598440,3977922,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24407040,0,103894,0,0,0,0,0,561790,22579893760,964321,29591174656,94.984375,516293.96875,97.84375,1673.0781249999418,1690.25,1.7,2500.0,0.0,2500.0,283834009,149177963,0,1498122438
1706573661700.7026,0,0,0,0,0,0,0,0,662949543,5173679075,1598481,3977979,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24407040,0,103894,0,0,0,0,0,561790,22579893760,964324,29591195136,94.984375,516305.8125,97.84375,1673.1718749999418,1690.28125,1.0,2500.0,0.0,2500.0,283852065,149187033,0,1498226955
1706573662710.5833,0,0,0,0,0,0,0,0,662953253,5173683235,1598523,3978035,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24407040,0,103894,0,0,0,0,0,561793,22579959296,964380,29591760384,94.984375,516317.6875,97.84375,1673.2812499999418,1690.375,1.7,2500.0,0.0,2500.0,283870171,149196159,0,1498362887
1706573663700.2053,0,0,0,0,0,0,0,0,662958915,5173687573,1598576,3978093,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24408720,0,103902,0,0,0,0,0,561795,22580008448,964426,29592288768,94.984375,516329.484375,97.84375,1673.3437499999418,1690.453125,1.2,2500.0,0.0,2500.0,283887633,149204841,0,1498468479
1706573664699.526,0,0,0,0,0,0,0,0,662962737,5173700629,1598619,3978186,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24408720,0,103902,0,0,0,0,0,561796,22580024832,964467,29592796672,94.984375,516341.328125,97.84375,1673.4062499999418,1690.515625,1.0,2500.0,0.0,2500.0,283905874,149214211,0,1498575687
1706573665704.008,0,0,0,0,0,0,0,0,662969191,5173711279,1598678,3978258,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24408720,0,103902,0,0,0,0,0,561796,22580024832,964468,29592800768,94.984375,516353.109375,97.84375,1673.5468749999418,1690.609375,2.0,2500.0,0.0,2500.0,283924790,149223837,0,1498681789
1706573666704.0115,0,0,0,0,0,0,0,0,662972837,5173715439,1598719,3978314,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24408720,0,103902,0,0,0,0,0,561796,22580024832,964498,29593226752,94.984375,516364.84375,97.859375,1673.6093749999418,1690.78125,2.1,2500.0,0.0,2500.0,283942679,149232844,0,1498786175
1706573667706.6272,0,0,0,0,0,0,0,0,662976547,5173719663,1598761,3978371,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24408720,0,103902,0,0,0,0,0,561796,22580024832,964522,29593533952,94.984375,516376.5625,97.890625,1673.7968749999418,1690.90625,2.8,2500.0,0.0,2500.0,283960370,149241310,0,1498894080
1706573668699.7012,0,0,0,0,0,0,0,0,662980369,5173723937,1598804,3978428,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24408720,0,103902,0,0,0,0,0,561796,22580024832,964546,29593894400,94.984375,516388.390625,97.890625,1673.8749999999418,1691.0,1.4,2500.0,0.0,2500.0,283977837,149249742,0,1498997715
1706573669710.363,0,0,0,0,0,0,0,0,662984015,5173728033,1598845,3978483,1846,0,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24408720,0,103902,0,0,0,0,0,561796,22580024832,964547,29593898496,94.984375,516400.28125,97.890625,1673.9374999999418,1691.109375,1.4,2500.0,0.0,2500.0,283995784,149258887,0,1499106315
