timestamp,net.bytes_sent.Bluetooth Network Connection,net.bytes_recv.Bluetooth Network Connection,net.packets_sent.Bluetooth Network Connection,net.packets_recv.Bluetooth Network Connection,net.errin.Bluetooth Network Connection,net.errout.Bluetooth Network Connection,net.dropin.Bluetooth Network Connection,net.dropout.Bluetooth Network Connection,net.bytes_sent.Ethernet 2,net.bytes_recv.Ethernet 2,net.packets_sent.Ethernet 2,net.packets_recv.Ethernet 2,net.errin.Ethernet 2,net.errout.Ethernet 2,net.dropin.Ethernet 2,net.dropout.Ethernet 2,net.bytes_sent.Local Area Connection* 1,net.bytes_recv.Local Area Connection* 1,net.packets_sent.Local Area Connection* 1,net.packets_recv.Local Area Connection* 1,net.errin.Local Area Connection* 1,net.errout.Local Area Connection* 1,net.dropin.Local Area Connection* 1,net.dropout.Local Area Connection* 1,net.bytes_sent.Local Area Connection* 2,net.bytes_recv.Local Area Connection* 2,net.packets_sent.Local Area Connection* 2,net.packets_recv.Local Area Connection* 2,net.errin.Local Area Connection* 2,net.errout.Local Area Connection* 2,net.dropin.Local Area Connection* 2,net.dropout.Local Area Connection* 2,net.bytes_sent.Loopback Pseudo-Interface 1,net.bytes_recv.Loopback Pseudo-Interface 1,net.packets_sent.Loopback Pseudo-Interface 1,net.packets_recv.Loopback Pseudo-Interface 1,net.errin.Loopback Pseudo-Interface 1,net.errout.Loopback Pseudo-Interface 1,net.dropin.Loopback Pseudo-Interface 1,net.dropout.Loopback Pseudo-Interface 1,net.bytes_sent.Wi-Fi,net.bytes_recv.Wi-Fi,net.packets_sent.Wi-Fi,net.packets_recv.Wi-Fi,net.errin.Wi-Fi,net.errout.Wi-Fi,net.dropin.Wi-Fi,net.dropout.Wi-Fi,net.bytes_sent.vEthernet (WSL (Hyper-V firewall)),net.bytes_recv.vEthernet (WSL (Hyper-V firewall)),net.packets_sent.vEthernet (WSL (Hyper-V firewall)),net.packets_recv.vEthernet (WSL (Hyper-V firewall)),net.errin.vEthernet (WSL (Hyper-V firewall)),net.errout.vEthernet (WSL (Hyper-V firewall)),net.dropin.vEthernet (WSL (Hyper-V firewall)),net.dropout.vEthernet (WSL (Hyper-V firewall)),disk.read_count.PhysicalDrive0,disk.read_bytes.PhysicalDrive0,disk.write_count.PhysicalDrive0,disk.write_bytes.PhysicalDrive0,cpu.dpc,cpu.idle,cpu.interrupt,cpu.system,cpu.user,cpu.percent,cpu.freq.current,cpu.freq.min,cpu.freq.max,cpu.ctx_switches,cpu.interrupts,cpu.soft_interrupts,cpu.syscalls
1708849545932.2102,0,0,0,0,0,0,0,0,73133413,1990648391,304452,1460829,0,0,0,0,0,0,0,0,0,0,0,0,643001356,57185995,407448,208205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339781232,1262784,229423,16995,0,0,0,0,1091661,36926748160,483329,27597129216,14.09375,34898.890625,33.6875,1203.3125,1204.734375,4.3,2300.0,0.0,2300.0,184747180,97279321,0,774883503
1708849547279.958,0,0,0,0,0,0,0,0,73137806,1990689077,304483,1460936,0,0,0,0,0,0,0,0,0,0,0,0,643042561,57192120,407570,208259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339781232,1262784,229423,16995,0,0,0,0,1091691,36927030784,483349,27598394368,14.09375,34924.671875,33.703125,1204.15625,1205.125,4.6,2300.0,0.0,2300.0,184824700,97319751,0,775196430
1708849548302.19,0,0,0,0,0,0,0,0,73143125,1990725395,304513,1461031,0,0,0,0,0,0,0,0,0,0,0,0,643051173,57197688,407619,208310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339782872,1262784,229431,16995,0,0,0,0,1091749,36927869952,483351,27598414848,14.09375,34944.359375,33.703125,1204.859375,1205.265625,4.1,1506.0,0.0,2300.0,184895914,97356576,0,775501915
1708849549382.8484,0,0,0,0,0,0,0,0,73147979,1990759847,304540,1461132,0,0,0,0,0,0,0,0,0,0,0,0,643121941,57206402,407838,208393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339782872,1262784,229431,16995,0,0,0,0,1091767,36927951872,483356,27598611456,14.09375,34964.375,33.734375,1205.828125,1205.640625,6.5,2300.0,0.0,2300.0,184968955,97394799,0,775834242
1708849549867.0815,0,0,0,0,0,0,0,0,73149704,1990776598,304552,1461177,0,0,0,0,0,0,0,0,0,0,0,0,643139390,57209697,407898,208429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339782872,1262784,229431,16995,0,0,0,0,1091783,36928017408,483403,27600618496,14.09375,34973.875,33.734375,1206.015625,1205.890625,4.3,2300.0,0.0,2300.0,185013416,97417445,0,776049018
1708849550897.2415,0,0,0,0,0,0,0,0,73154431,1990815306,304584,1461287,0,0,0,0,0,0,0,0,0,0,0,0,643183660,57219323,408064,208533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339782872,1262784,229431,16995,0,0,0,0,1091800,36928087040,483421,27601891328,14.09375,34992.984375,33.75,1206.921875,1206.453125,7.3,2300.0,0.0,2300.0,185093163,97459119,0,776412976
1708849552290.198,0,0,0,0,0,0,0,0,73161105,1990871137,304627,1461430,0,0,0,0,0,0,0,0,0,0,0,0,643243714,57228944,408255,208638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339784512,1262784,229439,16995,0,0,0,0,1091850,36928377856,483433,27602352640,14.109375,35018.9375,33.765625,1207.953125,1207.21875,6.5,1506.0,0.0,2300.0,185203183,97514590,0,776938030
1708849552929.2478,0,0,0,0,0,0,0,0,73162903,1990895808,304638,1461493,0,0,0,0,0,0,0,0,0,0,0,0,643270511,57232500,408336,208675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339784512,1262784,229439,16995,0,0,0,0,1091876,36928545792,483462,27602833920,14.109375,35031.0625,33.78125,1208.28125,1207.46875,4.7,1506.0,0.0,2300.0,185244711,97536740,0,777123743
1708849553964.636,0,0,0,0,0,0,0,0,73173103,1990933194,304671,1461587,0,0,0,0,0,0,0,0,0,0,0,0,643309230,57240608,408469,208764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339784512,1262784,229439,16995,0,0,0,0,1091918,36928734208,483584,27605561856,14.109375,35050.9375,33.796875,1208.96875,1207.6875,4.4,1506.0,0.0,2300.0,185322922,97576837,0,777526481
1708849555424.3508,0,0,0,0,0,0,0,0,73178527,1990981947,304711,1461712,0,0,0,0,0,0,0,0,0,0,0,0,643365123,57250842,408654,208876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339784512,1262784,229439,16995,0,0,0,0,1091984,36929156096,484129,27609499136,14.109375,35078.84375,33.796875,1209.765625,1208.203125,4.5,2300.0,0.0,2300.0,185435171,97636093,0,778023075
1708849555909.686,0,0,0,0,0,0,0,0,73180337,1991001736,304726,1461758,0,0,0,0,0,0,0,0,0,0,0,0,643386887,57254618,408726,208921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339784512,1262784,229439,16995,0,0,0,0,1092017,36929545216,484164,27609662976,14.109375,35088.078125,33.796875,1209.875,1208.578125,5.0,2300.0,0.0,2300.0,185474043,97656162,0,778218431
1708849557137.1995,0,0,0,0,0,0,0,0,73184751,1991044642,304758,1461878,0,0,0,0,0,0,0,0,0,0,0,0,643432431,57262386,408884,209002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339784512,1262784,229439,16995,0,0,0,0,1092065,36929999872,484174,27610048000,14.109375,35110.9375,33.796875,1210.921875,1209.203125,6.8,2300.0,0.0,2300.0,185566620,97704435,0,778621323
1708849558137.526,0,0,0,0,0,0,0,0,73187780,1991075641,304779,1461964,0,0,0,0,0,0,0,0,0,0,0,0,643466288,57267595,408991,209049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339784512,1262784,229439,16995,0,0,0,0,1092091,36930368512,484205,27611385344,14.109375,35129.671875,33.8125,1211.8125,1209.546875,6.2,1506.0,0.0,2300.0,185638783,97740525,0,778921707
1708849559433.9917,0,0,0,0,0,0,0,0,73201567,1991132054,304839,1462108,0,0,0,0,0,0,0,0,0,0,0,0,643508646,57276172,409149,209134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339786152,1262784,229447,16995,0,0,0,0,1092160,36931015680,484205,27611385344,14.109375,35154.203125,33.859375,1212.734375,1210.03125,5.6,2300.0,0.0,2300.0,185735633,97790814,0,779347713
1708849560412.9182,0,0,0,0,0,0,0,0,73212970,1991163911,304889,1462198,0,0,0,0,0,0,0,0,0,0,0,0,643542742,57279887,409251,209162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339788314,1262784,229456,16995,0,0,0,0,1092191,36931326976,484233,27613491712,14.109375,35172.96875,33.875,1213.421875,1210.375,5.3,1506.0,0.0,2300.0,185797813,97821804,0,779576002
1708849560979.6187,0,0,0,0,0,0,0,0,73218077,1991189482,304922,1462262,0,0,0,0,0,0,0,0,0,0,0,0,643562689,57284298,409333,209213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339788314,1262784,229456,16995,0,0,0,0,1092197,36931367936,484240,27613697536,14.109375,35183.484375,33.90625,1213.921875,1210.671875,7.3,2300.0,0.0,2300.0,185838496,97843457,0,779765627
1708849562320.635,0,0,0,0,0,0,0,0,73222696,1991226570,304955,1462363,0,0,0,0,0,0,0,0,0,0,0,0,643603141,57293695,409491,209316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339788500,1262784,229458,16995,0,0,0,0,1092356,36932654080,484271,27616357376,14.109375,35208.734375,33.90625,1214.6875,1211.375,5.5,1506.0,0.0,2300.0,185946267,97898342,0,780291621
1708849562946.667,0,0,0,0,0,0,0,0,73226527,1991241246,304977,1462404,0,0,0,0,0,0,0,0,0,0,0,0,643620787,57298012,409562,209364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339789954,1262784,229464,16995,0,0,0,0,1092381,36932842496,484271,27616357376,14.125,35220.671875,33.921875,1215.046875,1211.5625,4.6,1506.0,0.0,2300.0,185988631,97920919,0,780476032
1708849563942.4082,0,0,0,0,0,0,0,0,73230164,1991267959,305006,1462485,0,0,0,0,0,0,0,0,0,0,0,0,643651090,57305342,409684,209448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339789954,1262784,229464,16995,0,0,0,0,1092478,36933489664,484298,27616861696,14.140625,35238.40625,33.953125,1216.203125,1212.515625,10.9,2300.0,0.0,2300.0,186075478,97965124,0,780926327
1708849565240.1882,0,0,0,0,0,0,0,0,73234983,1991301875,305043,1462598,0,0,0,0,0,0,0,0,0,0,0,0,643688742,57314419,409840,209549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339789954,1262784,229464,16995,0,0,0,0,1092526,36933784576,484321,27618516480,14.140625,35262.953125,33.96875,1217.0625,1213.0,5.2,1506.0,0.0,2300.0,186168738,98013036,0,781351592
1708849566224.879,0,0,0,0,0,0,0,0,73238518,1991331058,305068,1462695,0,0,0,0,0,0,0,0,0,0,0,0,643721107,57321751,409973,209627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339789954,1262784,229464,16995,0,0,0,0,1092585,36934198272,484321,27618516480,14.140625,35281.34375,33.96875,1217.859375,1213.5625,6.9,2300.0,0.0,2300.0,186252558,98057125,0,781759880
1708849567292.2607,0,0,0,0,0,0,0,0,73243659,1991363841,305099,1462794,0,0,0,0,0,0,0,0,0,0,0,0,643756183,57327419,410095,209684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339791594,1262784,229472,16995,0,0,0,0,1092612,36934431744,484339,27619852288,14.140625,35301.65625,33.984375,1218.578125,1213.953125,5.2,1506.0,0.0,2300.0,186319553,98092069,0,782049115
1708849567933.4224,0,0,0,0,0,0,0,0,73245651,1991384731,305110,1462856,0,0,0,0,0,0,0,0,0,0,0,0,643776457,57331137,410164,209716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339791594,1262784,229472,16995,0,0,0,0,1092646,36934685184,484402,27621587456,14.140625,35313.828125,33.984375,1218.859375,1214.3125,5.0,2300.0,0.0,2300.0,186374115,98120051,0,782275175
1708849568904.6812,0,0,0,0,0,0,0,0,73251826,1991422881,305147,1462961,0,0,0,0,0,0,0,0,0,0,0,0,643807257,57336083,410266,209765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339791594,1262784,229472,16995,0,0,0,0,1092678,36934812672,484402,27621587456,14.140625,35332.203125,33.984375,1219.59375,1214.6875,5.7,1506.0,0.0,2300.0,186437691,98152854,0,782531771
1708849570182.831,0,0,0,0,0,0,0,0,73260593,1991459145,305192,1463076,0,0,0,0,0,0,0,0,0,0,0,0,643843252,57342607,410384,209822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339791594,1262784,229472,16995,0,0,0,0,1092728,36935027712,484598,27625377792,14.140625,35356.484375,34.0,1220.359375,1215.125,4.8,2300.0,0.0,2300.0,186535847,98202120,0,782925663
1708849570955.9692,0,0,0,0,0,0,0,0,73264853,1991490403,305225,1463160,0,0,0,0,0,0,0,0,0,0,0,0,643868409,57347634,410474,209877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339791594,1262784,229472,16995,0,0,0,0,1092740,36935076864,484618,27625856000,14.140625,35371.59375,34.0,1220.640625,1215.390625,3.5,1506.0,0.0,2300.0,186590035,98229965,0,783194448
1708849571839.8428,0,0,0,0,0,0,0,0,73268408,1991526268,305252,1463257,0,0,0,0,0,0,0,0,0,0,0,0,643894394,57353507,410580,209941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339791812,1262784,229473,16995,0,0,0,0,1092773,36935273472,484638,27627104256,14.140625,35388.578125,34.015625,1220.875,1215.734375,3.4,1506.0,0.0,2300.0,186659572,98264859,0,783523718
1708849572911.7102,0,0,0,0,0,0,0,0,73279716,1991584680,305300,1463403,0,0,0,0,0,0,0,0,0,0,0,0,643937055,57361020,410720,210023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339792030,1262784,229474,16995,0,0,0,0,1092783,36935326720,484771,27636205568,14.15625,35408.203125,34.03125,1221.953125,1216.375,8.2,2300.0,0.0,2300.0,186747911,98311843,0,783938750
1708849573937.227,0,0,0,0,0,0,0,0,73294859,1991623565,305348,1463527,0,0,0,0,0,0,0,0,0,0,0,0,643971339,57366519,410834,210074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339792248,1262784,229475,16995,0,0,0,0,1092860,36936119808,484819,27637366784,14.15625,35427.796875,34.078125,1222.390625,1216.96875,5.2,1506.0,0.0,2300.0,186832450,98355364,0,784335461
1708849575114.7654,0,0,0,0,0,0,0,0,73302291,1991655870,305391,1463623,0,0,0,0,0,0,0,0,0,0,0,0,644005052,57372800,410956,210127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339794914,1262784,229488,16995,0,0,0,0,1092929,36936701440,484895,27638646272,14.15625,35449.984375,34.09375,1223.25,1217.359375,5.4,2300.0,0.0,2300.0,186938472,98411217,0,784882459
1708849576276.7637,0,0,0,0,0,0,0,0,73313550,1991701343,305451,1463733,0,0,0,0,0,0,0,0,0,0,0,0,644040126,57378360,411076,210179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339796554,1262784,229496,16995,0,0,0,0,1093061,36937291264,484928,27640196096,14.15625,35471.78125,34.09375,1224.140625,1217.90625,6.2,2300.0,0.0,2300.0,187044792,98465511,0,785420505
1708849577359.8533,0,0,0,0,0,0,0,0,73318323,1991732044,305485,1463823,0,0,0,0,0,0,0,0,0,0,0,0,644070233,57383989,411184,210237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339797362,1262784,229500,16995,0,0,0,0,1093095,36937496064,484961,27641569792,14.15625,35492.203125,34.109375,1225.046875,1218.25,5.8,2300.0,0.0,2300.0,187124492,98507588,0,785769477
1708849578351.226,0,0,0,0,0,0,0,0,73323004,1991756718,305514,1463891,0,0,0,0,0,0,0,0,0,0,0,0,644099207,57388531,411275,210274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339798194,1262784,229504,16995,0,0,0,0,1093143,36937876992,484963,27641606656,14.15625,35511.0,34.109375,1225.75,1218.65625,5.6,1506.0,0.0,2300.0,187185784,98538458,0,786009427
1708849579269.1406,0,0,0,0,0,0,0,0,73325820,1991784025,305534,1463971,0,0,0,0,0,0,0,0,0,0,0,0,644128679,57394490,411389,210339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339798194,1262784,229504,16995,0,0,0,0,1093164,36937999872,484982,27641857024,14.15625,35528.0625,34.125,1226.640625,1218.859375,6.1,2300.0,0.0,2300.0,187253622,98574555,0,786319139
1708849580278.3914,0,0,0,0,0,0,0,0,73329064,1991810692,305556,1464055,0,0,0,0,0,0,0,0,0,0,0,0,644156050,57397848,411472,210364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339798194,1262784,229504,16995,0,0,0,0,1093192,36938114560,485005,27643300352,14.15625,35547.65625,34.125,1227.21875,1218.953125,3.3,2300.0,0.0,2300.0,187312363,98603241,0,786538012
1708849581373.8845,0,0,0,0,0,0,0,0,73343123,1991851240,305603,1464166,0,0,0,0,0,0,0,0,0,0,0,0,644186532,57405073,411582,210433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339799002,1262784,229508,16995,0,0,0,0,1093219,36938544640,485023,27644549120,14.15625,35568.734375,34.15625,1227.96875,1219.203125,4.7,1506.0,0.0,2300.0,187386684,98642802,0,786846374
1708849581952.1943,0,0,0,0,0,0,0,0,73346333,1991866526,305623,1464217,0,0,0,0,0,0,0,0,0,0,0,0,644208656,57408370,411658,210465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339799834,1262784,229512,16995,0,0,0,0,1093247,36938659328,485023,27644549120,14.15625,35579.875,34.15625,1228.15625,1219.359375,3.0,1506.0,0.0,2300.0,187426653,98662895,0,787020456
1708849583246.7764,0,0,0,0,0,0,0,0,73368633,1991898218,305671,1464315,0,0,0,0,0,0,0,0,0,0,0,0,644241187,57416308,411774,210543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339799834,1262784,229512,16995,0,0,0,0,1093296,36939056640,485068,27645190656,14.171875,35604.46875,34.1875,1228.984375,1219.84375,5.2,2300.0,0.0,2300.0,187518698,98710881,0,787417248
1708849584313.1665,0,0,0,0,0,0,0,0,73372045,1991926911,305697,1464399,0,0,0,0,0,0,0,0,0,0,0,0,644273163,57423689,411897,210627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339799834,1262784,229512,16995,0,0,0,0,1093351,36939294208,485327,27649650688,14.171875,35624.3125,34.203125,1229.78125,1220.5,6.9,2300.0,0.0,2300.0,187603212,98753935,0,787820219
1708849585297.6218,0,0,0,0,0,0,0,0,73375454,1991953675,305721,1464472,0,0,0,0,0,0,0,0,0,0,0,0,644301917,57430682,412001,210701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339799834,1262784,229512,16995,0,0,0,0,1093423,36939662848,485327,27649650688,14.171875,35642.546875,34.234375,1230.6875,1221.078125,7.7,2300.0,0.0,2300.0,187674807,98791738,0,788151496
1708849586285.0122,0,0,0,0,0,0,0,0,73379626,1991976694,305750,1464543,0,0,0,0,0,0,0,0,0,0,0,0,644328152,57436951,412105,210768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339799834,1262784,229512,16995,0,0,0,0,1093477,36940269056,485410,27651385344,14.171875,35660.859375,34.234375,1231.53125,1221.578125,6.8,2300.0,0.0,2300.0,187752764,98832245,0,788523558
1708849587324.3083,0,0,0,0,0,0,0,0,73383711,1992008898,305784,1464664,0,0,0,0,0,0,0,0,0,0,0,0,644358924,57440847,412198,210800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339799834,1262784,229512,16995,0,0,0,0,1093505,36940396032,485432,27651762176,14.171875,35680.46875,34.234375,1232.3125,1221.953125,5.6,1506.0,0.0,2300.0,187809461,98861715,0,788721880
1708849588420.4868,0,0,0,0,0,0,0,0,73386958,1992036609,305805,1464743,0,0,0,0,0,0,0,0,0,0,0,0,644378109,57446128,412267,210843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339799834,1262784,229512,16995,0,0,0,0,1093550,36940641792,485448,27652264448,14.171875,35701.4375,34.234375,1232.984375,1222.265625,4.5,2300.0,0.0,2300.0,187882891,98898764,0,789035172
1708849588959.1775,0,0,0,0,0,0,0,0,73388397,1992051566,305813,1464781,0,0,0,0,0,0,0,0,0,0,0,0,644403113,57449055,412349,210872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339799834,1262784,229512,16995,0,0,0,0,1093557,36940670464,485448,27652264448,14.171875,35712.203125,34.234375,1233.2031249999927,1222.375,3.0,1506.0,0.0,2300.0,187913108,98914967,0,789152087
1708849590352.877,0,0,0,0,0,0,0,0,73398136,1992092491,305859,1464928,0,0,0,0,0,0,0,0,0,0,0,0,644443160,57456742,412505,210949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339802804,1262784,229525,16995,0,0,0,0,1093636,36941235712,485468,27652584960,14.1875,35738.859375,34.25,1234.0156249999927,1222.5625,3.7,1506.0,0.0,2300.0,188018197,98968623,0,789642039
1708849591466.4885,0,0,0,0,0,0,0,0,73404090,1992125251,305896,1465030,0,0,0,0,0,0,0,0,0,0,0,0,644483309,57462862,412644,210998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339803636,1262784,229529,16995,0,0,0,0,1093655,36941436416,485484,27653875712,14.1875,35760.3125,34.25,1234.6562499999927,1222.6875,3.5,1506.0,0.0,2300.0,188088028,99004605,0,789900552
1708849591922.9656,0,0,0,0,0,0,0,0,73405496,1992139070,305907,1465071,0,0,0,0,0,0,0,0,0,0,0,0,644491539,57465120,412678,211021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339803636,1262784,229529,16995,0,0,0,0,1093678,36941530624,485484,27653875712,14.1875,35769.140625,34.25,1234.8906249999927,1222.78125,3.6,2300.0,0.0,2300.0,188120643,99020937,0,790037561
1708849593268.8455,0,0,0,0,0,0,0,0,73411850,1992171304,305944,1465173,0,0,0,0,0,0,0,0,0,0,0,0,644534745,57471630,412841,211081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339805276,1262784,229537,16995,0,0,0,0,1093769,36942038528,485490,27654063104,14.1875,35794.453125,34.25,1235.7812499999927,1223.375,5.5,2300.0,0.0,2300.0,188206711,99065964,0,790403322
1708849594447.3435,0,0,0,0,0,0,0,0,73419650,1992216212,305991,1465293,0,0,0,0,0,0,0,0,0,0,0,0,644570691,57478954,412975,211155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339805276,1262784,229537,16995,0,0,0,0,1093838,36957894144,485538,27656250880,14.203125,35816.734375,34.25,1236.7031249999927,1224.015625,6.6,1506.0,0.0,2300.0,188299536,99113580,0,790824358
1708849595380.3345,0,0,0,0,0,0,0,0,73422996,1992237836,306016,1465364,0,0,0,0,0,0,0,0,0,0,0,0,644591161,57481816,413042,211175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339805276,1262784,229537,16995,0,0,0,0,1093938,36971924480,485746,27687721472,14.203125,35833.578125,34.265625,1237.5312499999927,1224.875,9.2,2300.0,0.0,2300.0,188375002,99153917,0,791073985
1708849596378.613,0,0,0,0,0,0,0,0,73428792,1992263158,306047,1465439,0,0,0,0,0,0,0,0,0,0,0,0,644615302,57488316,413131,211236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339806916,1262784,229545,16995,0,0,0,0,1093966,36972051456,485862,27704093696,14.203125,35852.125,34.265625,1238.4687499999927,1225.296875,6.8,2300.0,0.0,2300.0,188465784,99199869,0,791456951
1708849597373.0474,0,0,0,0,0,0,0,0,73432081,1992293536,306066,1465523,0,0,0,0,0,0,0,0,0,0,0,0,644618800,57492697,413156,211268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339807008,1262784,229546,16995,0,0,0,0,1094003,36972469248,485872,27704220672,14.203125,35871.03125,34.28125,1239.2187499999927,1225.65625,5.6,2300.0,0.0,2300.0,188529927,99233667,0,791696494
1708849598367.0198,0,0,0,0,0,0,0,0,73436554,1992327250,306094,1465616,0,0,0,0,0,0,0,0,0,0,0,0,644687085,57498200,413345,211312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339807100,1262784,229547,16995,0,0,0,0,1094031,36972768256,485913,27705012736,14.203125,35889.53125,34.296875,1239.9374999999927,1226.046875,5.8,1506.0,0.0,2300.0,188591424,99264919,0,791956329
1708849599372.234,0,0,0,0,0,0,0,0,73440657,1992356517,306120,1465702,0,0,0,0,0,0,0,0,0,0,0,0,644717379,57503492,413440,211354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339807192,1262784,229548,16995,0,0,0,0,1094086,36973255680,485949,27707406336,14.203125,35908.546875,34.328125,1240.6874999999927,1226.578125,6.4,2300.0,0.0,2300.0,188663289,99302948,0,792217254
1708849600371.894,0,0,0,0,0,0,0,0,73639426,1992396257,306311,1465864,0,0,0,0,0,0,0,0,0,0,0,0,644756517,57701986,413610,211565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339807192,1262784,229548,16995,0,0,0,0,1094145,36973771776,485984,27708094464,14.203125,35927.1875,34.328125,1241.3749999999927,1227.15625,6.4,2300.0,0.0,2300.0,188733435,99338410,0,792513462
1708849601371.9521,0,0,0,0,0,0,0,0,73854961,1992434539,306515,1466043,0,0,0,0,0,0,0,0,0,0,0,0,644797408,57921129,413825,211821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339807192,1262784,229548,16995,0,0,0,0,1094159,36974001152,486261,27711553024,14.203125,35945.875,34.328125,1242.3749999999927,1227.4375,6.4,2300.0,0.0,2300.0,188811347,99379945,0,792860132
1708849602375.565,0,0,0,0,0,0,0,0,73864439,1992512305,306580,1466233,0,0,0,0,0,0,0,0,0,0,0,0,644842480,57933553,413977,211928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339807192,1262784,229548,16995,0,0,0,0,1094190,36974365696,486276,27712176640,14.203125,35964.625,34.390625,1243.2499999999927,1227.984375,7.3,2300.0,0.0,2300.0,188888641,99419968,0,793222324
1708849603342.8518,0,0,0,0,0,0,0,0,73867759,1992539570,306606,1466306,0,0,0,0,0,0,0,0,0,0,0,0,644866464,57937830,414046,211962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339807192,1262784,229548,16995,0,0,0,0,1094211,36974853120,486304,27712671232,14.203125,35982.734375,34.390625,1243.9843749999927,1228.453125,6.2,2300.0,0.0,2300.0,188950316,99453199,0,793445695
