timestamp,net.bytes_sent.Bluetooth Network Connection,net.bytes_recv.Bluetooth Network Connection,net.packets_sent.Bluetooth Network Connection,net.packets_recv.Bluetooth Network Connection,net.errin.Bluetooth Network Connection,net.errout.Bluetooth Network Connection,net.dropin.Bluetooth Network Connection,net.dropout.Bluetooth Network Connection,net.bytes_sent.Ethernet,net.bytes_recv.Ethernet,net.packets_sent.Ethernet,net.packets_recv.Ethernet,net.errin.Ethernet,net.errout.Ethernet,net.dropin.Ethernet,net.dropout.Ethernet,net.bytes_sent.Local Area Connection* 10,net.bytes_recv.Local Area Connection* 10,net.packets_sent.Local Area Connection* 10,net.packets_recv.Local Area Connection* 10,net.errin.Local Area Connection* 10,net.errout.Local Area Connection* 10,net.dropin.Local Area Connection* 10,net.dropout.Local Area Connection* 10,net.bytes_sent.Local Area Connection* 9,net.bytes_recv.Local Area Connection* 9,net.packets_sent.Local Area Connection* 9,net.packets_recv.Local Area Connection* 9,net.errin.Local Area Connection* 9,net.errout.Local Area Connection* 9,net.dropin.Local Area Connection* 9,net.dropout.Local Area Connection* 9,net.bytes_sent.Loopback Pseudo-Interface 1,net.bytes_recv.Loopback Pseudo-Interface 1,net.packets_sent.Loopback Pseudo-Interface 1,net.packets_recv.Loopback Pseudo-Interface 1,net.errin.Loopback Pseudo-Interface 1,net.errout.Loopback Pseudo-Interface 1,net.dropin.Loopback Pseudo-Interface 1,net.dropout.Loopback Pseudo-Interface 1,net.bytes_sent.Wi-Fi,net.bytes_recv.Wi-Fi,net.packets_sent.Wi-Fi,net.packets_recv.Wi-Fi,net.errin.Wi-Fi,net.errout.Wi-Fi,net.dropin.Wi-Fi,net.dropout.Wi-Fi,net.bytes_sent.vEthernet (Default Switch),net.bytes_recv.vEthernet (Default Switch),net.packets_sent.vEthernet (Default Switch),net.packets_recv.vEthernet (Default Switch),net.errin.vEthernet (Default Switch),net.errout.vEthernet (Default Switch),net.dropin.vEthernet (Default Switch),net.dropout.vEthernet (Default Switch),disk.read_count.PhysicalDrive0,disk.read_bytes.PhysicalDrive0,disk.write_count.PhysicalDrive0,disk.write_bytes.PhysicalDrive0,cpu.dpc,cpu.idle,cpu.interrupt,cpu.system,cpu.user,cpu.percent,cpu.freq.current,cpu.freq.min,cpu.freq.max,cpu.ctx_switches,cpu.interrupts,cpu.soft_interrupts,cpu.syscalls
1706615654786.26,0,0,0,0,0,0,0,0,659867373,418252909,673818,526069,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10829428,0,50693,0,0,0,0,0,1051575,14015666688,222927,6072117248,49.546875,271662.62499999994,49.125,868.1875000000582,784.296875,2.0,2500.0,0.0,2500.0,114065807,65438004,0,668792925
1706615655781.8188,0,0,0,0,0,0,0,0,659871147,418256957,673861,526123,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10829428,0,50693,0,0,0,0,0,1051575,14015666688,222927,6072117248,49.546875,271674.42187499994,49.140625,868.2343750000582,784.40625,1.4,2500.0,0.0,2500.0,114078886,65444949,0,668886057
1706615656781.0105,0,0,0,0,0,0,0,0,659874991,418287409,673905,526294,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10829428,0,50693,0,0,0,0,0,1051575,14015666688,222968,6072494080,49.546875,271686.28124999994,49.140625,868.2812500000582,784.5,1.2,2500.0,0.0,2500.0,114092628,65452745,0,668996836
1706615657777.0793,0,0,0,0,0,0,0,0,659880547,418293481,673957,526357,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10831108,0,50701,0,0,0,0,0,1051576,14015683072,222980,6072883200,49.546875,271698.24999999994,49.140625,868.3437500000582,784.59375,1.3,2500.0,0.0,2500.0,114105515,65459674,0,669090245
1706615658783.2483,0,0,0,0,0,0,0,0,659884385,418297405,674001,526408,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10831108,0,50701,0,0,0,0,0,1051576,14015683072,222981,6072891392,49.546875,271710.01562499994,49.140625,868.4531250000582,784.71875,2.0,2500.0,0.0,2500.0,114118230,65466275,0,669183543
1706615659790.3115,0,0,0,0,0,0,0,0,659888229,418302121,674045,526463,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10831108,0,50701,0,0,0,0,0,1051576,14015683072,222994,6073264128,49.546875,271722.06249999994,49.140625,868.5156250000582,784.796875,1.2,2500.0,0.0,2500.0,114130993,65473116,0,669277396
1706615660781.8643,0,0,0,0,0,0,0,0,659892179,418306453,674090,526518,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10831108,0,50701,0,0,0,0,0,1051577,14015699456,223002,6073489408,49.546875,271733.48437499994,49.140625,868.6718750000582,784.890625,2.1,2500.0,0.0,2500.0,114143850,65479804,0,669371142
1706615661790.7551,0,0,0,0,0,0,0,0,659895953,418310371,674133,526569,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10831108,0,50701,0,0,0,0,0,1051579,14015748608,223086,6074181632,49.546875,271745.46874999994,49.140625,868.7343750000582,785.0,1.4,2500.0,0.0,2500.0,114156323,65486463,0,669467137
1706615662781.6777,0,0,0,0,0,0,0,0,659899903,418315445,674178,526624,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10831108,0,50701,0,0,0,0,0,1051579,14015748608,223087,6074185728,49.546875,271757.06249999994,49.140625,868.8593750000582,785.09375,1.9,2500.0,0.0,2500.0,114169030,65493306,0,669560705
1706615663789.7397,0,0,0,0,0,0,0,0,659905282,418320406,674232,526685,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10831108,0,50701,0,0,0,0,0,1051580,14015830528,223094,6074505216,49.546875,271769.09374999994,49.140625,868.9375000000582,785.171875,1.3,2500.0,0.0,2500.0,114182363,65500380,0,669654533
