timestamp,id,uuid,load,memoryUtil,memoryTotal,memoryFree,driver,name,serial,display_mode,display_active
1709153226.003338,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.2,0.43486328125,10240.0,5787.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709153227.00333,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.16,0.59580078125,10240.0,4139.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709153227.996238,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.11,0.54091796875,10240.0,4701.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709153229.003511,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.11,0.54091796875,10240.0,4701.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709153229.999022,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.11,0.54091796875,10240.0,4701.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709153231.00716,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.13,0.42841796875,10240.0,5853.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709153231.995226,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.21,0.56142578125,10240.0,4491.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709153233.005326,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.15,0.493359375,10240.0,5188.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709153234.000344,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.16,0.493359375,10240.0,5188.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709153234.994008,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.15,0.53310546875,10240.0,4781.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709153236.006363,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.15,0.49423828125,10240.0,5179.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709153237.004223,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.15,0.49423828125,10240.0,5179.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709153237.999617,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.14,0.49052734375,10240.0,5217.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709153238.995277,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.14,0.49052734375,10240.0,5217.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709153239.998642,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.14,0.49052734375,10240.0,5217.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709153241.00729,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.14,0.49052734375,10240.0,5217.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709153242.002457,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.14,0.490625,10240.0,5216.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
