timestamp,id,uuid,load,memoryUtil,memoryTotal,memoryFree,driver,name,serial,display_mode,display_active
1709146763.096706,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.19,0.40576171875,10240.0,6085.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709146764.103851,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.25,0.5806640625,10240.0,4294.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709146765.102789,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.11,0.5220703125,10240.0,4894.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709146766.103661,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.11,0.5220703125,10240.0,4894.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709146767.09854,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.11,0.5220703125,10240.0,4894.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709146768.096971,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.12,0.4095703125,10240.0,6046.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709146769.098195,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.2,0.54267578125,10240.0,4683.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709146770.095119,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.14,0.47451171875,10240.0,5381.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709146771.092528,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.15,0.47451171875,10240.0,5381.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709146772.103731,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.15,0.4744140625,10240.0,5382.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709146773.10372,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.07,0.5189453125,10240.0,4926.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709146774.101607,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.15,0.475390625,10240.0,5372.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709146775.098071,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.15,0.475390625,10240.0,5372.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709146776.093784,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.14,0.4716796875,10240.0,5410.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709146777.102793,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.13,0.4716796875,10240.0,5410.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709146778.098588,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.15,0.47548828125,10240.0,5371.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709146779.096289,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.14,0.47548828125,10240.0,5371.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
1709146780.091568,0,GPU-a71d5fd4-b7db-93b7-1b7a-5a6e2a6a8c65,0.14,0.47177734375,10240.0,5409.0,472.12,NVIDIA GeForce RTX 3080,[N/A],Enabled,Enabled
