--------- beginning of main
01-18 09:34:17.064  1974 32022 I VrApi   : FPS=90/90,Prd=22ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-1,Fov=0,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/0,SP=N/F/N,Mem=2092MHz,Free=3812MB,PLS=0,Temp=44.0C/0.0C,TW=1.33ms,App=2.10ms,GD=0.00ms,CPU&GPU=3.22ms,LCnt=3(DR91,LM2),GPU%=0.34,CPU%=0.29(W0.33),DSF=1.04,CFL=10.37/14.57,ICFLp95=13.40,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:34:18.064  1974 32022 I VrApi   : FPS=90/90,Prd=20ms,Tear=0,Early=0,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=-1,Fov=0,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/0,SP=N/F/N,Mem=2736MHz,Free=3812MB,PLS=0,Temp=44.0C/0.0C,TW=1.34ms,App=2.09ms,GD=0.00ms,CPU&GPU=1.77ms,LCnt=3(DR90,LM2),GPU%=0.33,CPU%=0.27(W0.32),DSF=1.04,CFL=10.83/14.72,ICFLp95=13.48,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:38:41.020   493   866 I VrApi   : FPS=73/72,Prd=39ms,Tear=0,Early=72,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2736MHz,Free=1934MB,PLS=0,Temp=45.0C/0.0C,TW=1.42ms,App=2.73ms,GD=0.38ms,CPU&GPU=7.42ms,LCnt=2(DR0,LM0),GPU%=0.34,CPU%=0.28(W0.33),DSF=1.04,CFL=10.84/14.73,ICFLp95=13.60,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:38:42.054   493   866 I VrApi   : FPS=73/72,Prd=39ms,Tear=0,Early=73,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2736MHz,Free=1949MB,PLS=0,Temp=45.0C/0.0C,TW=1.52ms,App=2.79ms,GD=0.39ms,CPU&GPU=7.38ms,LCnt=2(DR0,LM0),GPU%=0.35,CPU%=0.31(W0.48),DSF=1.04,CFL=10.70/14.73,ICFLp95=13.58,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:38:43.020   493   866 I VrApi   : FPS=72/72,Prd=39ms,Tear=0,Early=72,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1949MB,PLS=0,Temp=44.0C/0.0C,TW=1.53ms,App=2.92ms,GD=0.39ms,CPU&GPU=7.68ms,LCnt=2(DR0,LM0),GPU%=0.35,CPU%=0.30(W0.48),DSF=1.04,CFL=10.79/14.72,ICFLp95=13.58,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:38:44.020   493   866 I VrApi   : FPS=73/72,Prd=39ms,Tear=0,Early=72,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=1708MHz,Free=1949MB,PLS=0,Temp=44.0C/0.0C,TW=1.36ms,App=2.98ms,GD=0.38ms,CPU&GPU=7.73ms,LCnt=2(DR0,LM0),GPU%=0.35,CPU%=0.27(W0.43),DSF=1.04,CFL=10.78/14.71,ICFLp95=13.55,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:38:45.020   493   866 I VrApi   : FPS=72/72,Prd=39ms,Tear=0,Early=73,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1949MB,PLS=0,Temp=44.0C/0.0C,TW=1.37ms,App=3.03ms,GD=0.38ms,CPU&GPU=7.29ms,LCnt=2(DR0,LM0),GPU%=0.35,CPU%=0.27(W0.35),DSF=1.04,CFL=10.78/14.81,ICFLp95=13.56,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:38:46.020   493   866 I VrApi   : FPS=73/72,Prd=39ms,Tear=0,Early=73,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1949MB,PLS=0,Temp=44.0C/0.0C,TW=1.37ms,App=3.06ms,GD=0.38ms,CPU&GPU=7.33ms,LCnt=2(DR0,LM0),GPU%=0.35,CPU%=0.23(W0.35),DSF=1.04,CFL=10.85/14.76,ICFLp95=13.55,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:38:47.020   493   866 I VrApi   : FPS=73/72,Prd=39ms,Tear=0,Early=72,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1949MB,PLS=0,Temp=44.0C/0.0C,TW=1.39ms,App=2.90ms,GD=0.38ms,CPU&GPU=7.22ms,LCnt=2(DR0,LM0),GPU%=0.35,CPU%=0.27(W0.33),DSF=1.04,CFL=10.80/14.60,ICFLp95=13.52,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:38:48.021   493   866 I VrApi   : FPS=73/72,Prd=39ms,Tear=0,Early=73,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1949MB,PLS=0,Temp=44.0C/0.0C,TW=1.37ms,App=2.86ms,GD=0.38ms,CPU&GPU=7.41ms,LCnt=2(DR0,LM0),GPU%=0.35,CPU%=0.28(W0.35),DSF=1.04,CFL=10.75/14.77,ICFLp95=13.57,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:38:49.021   493   866 I VrApi   : FPS=73/72,Prd=39ms,Tear=0,Early=72,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1949MB,PLS=0,Temp=44.0C/0.0C,TW=1.37ms,App=3.03ms,GD=0.38ms,CPU&GPU=7.38ms,LCnt=2(DR0,LM0),GPU%=0.35,CPU%=0.29(W0.35),DSF=1.04,CFL=10.81/14.69,ICFLp95=13.57,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:38:50.021   493   866 I VrApi   : FPS=73/72,Prd=39ms,Tear=0,Early=73,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1949MB,PLS=0,Temp=44.0C/0.0C,TW=1.36ms,App=2.78ms,GD=0.38ms,CPU&GPU=7.20ms,LCnt=2(DR0,LM0),GPU%=0.34,CPU%=0.30(W0.43),DSF=1.04,CFL=10.80/14.77,ICFLp95=13.61,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:38:51.021   493   866 I VrApi   : FPS=72/72,Prd=39ms,Tear=0,Early=72,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1949MB,PLS=0,Temp=44.0C/0.0C,TW=1.37ms,App=2.71ms,GD=0.38ms,CPU&GPU=7.21ms,LCnt=2(DR0,LM0),GPU%=0.34,CPU%=0.34(W0.40),DSF=1.04,CFL=10.92/14.78,ICFLp95=13.56,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:38:52.021   493   866 I VrApi   : FPS=73/72,Prd=39ms,Tear=0,Early=73,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1949MB,PLS=0,Temp=44.0C/0.0C,TW=1.52ms,App=3.15ms,GD=0.38ms,CPU&GPU=6.98ms,LCnt=2(DR0,LM0),GPU%=0.35,CPU%=0.28(W0.35),DSF=1.04,CFL=10.88/14.62,ICFLp95=13.57,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:38:53.021   493   866 I VrApi   : FPS=72/72,Prd=39ms,Tear=0,Early=73,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1949MB,PLS=0,Temp=44.0C/0.0C,TW=1.46ms,App=2.92ms,GD=0.38ms,CPU&GPU=7.08ms,LCnt=2(DR0,LM0),GPU%=0.35,CPU%=0.26(W0.38),DSF=1.04,CFL=10.88/14.85,ICFLp95=13.60,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:38:54.021   493   866 I VrApi   : FPS=72/72,Prd=39ms,Tear=0,Early=72,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=1708MHz,Free=1949MB,PLS=0,Temp=44.0C/0.0C,TW=1.52ms,App=2.69ms,GD=0.38ms,CPU&GPU=6.76ms,LCnt=2(DR0,LM0),GPU%=0.34,CPU%=0.31(W0.38),DSF=1.04,CFL=10.83/14.74,ICFLp95=13.59,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:38:55.021   493   866 I VrApi   : FPS=72/72,Prd=39ms,Tear=0,Early=72,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1949MB,PLS=0,Temp=44.0C/0.0C,TW=1.50ms,App=2.54ms,GD=0.38ms,CPU&GPU=7.22ms,LCnt=2(DR0,LM0),GPU%=0.34,CPU%=0.31(W0.41),DSF=1.04,CFL=10.84/14.86,ICFLp95=13.61,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:38:56.021   493   866 I VrApi   : FPS=73/72,Prd=39ms,Tear=0,Early=73,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1949MB,PLS=0,Temp=44.0C/0.0C,TW=1.36ms,App=2.88ms,GD=0.38ms,CPU&GPU=7.11ms,LCnt=2(DR0,LM0),GPU%=0.34,CPU%=0.29(W0.38),DSF=1.04,CFL=10.86/14.86,ICFLp95=13.65,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:38:57.021   493   866 I VrApi   : FPS=73/72,Prd=39ms,Tear=0,Early=73,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1949MB,PLS=0,Temp=44.0C/0.0C,TW=1.37ms,App=2.87ms,GD=0.38ms,CPU&GPU=6.91ms,LCnt=2(DR0,LM0),GPU%=0.34,CPU%=0.29(W0.35),DSF=1.04,CFL=10.90/14.76,ICFLp95=13.62,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:38:58.021   493   866 I VrApi   : FPS=72/72,Prd=39ms,Tear=0,Early=73,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1949MB,PLS=0,Temp=44.0C/0.0C,TW=1.37ms,App=2.83ms,GD=0.38ms,CPU&GPU=6.83ms,LCnt=2(DR0,LM0),GPU%=0.34,CPU%=0.26(W0.30),DSF=1.04,CFL=10.89/14.87,ICFLp95=13.57,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:38:59.021   493   866 I VrApi   : FPS=72/72,Prd=39ms,Tear=0,Early=72,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1949MB,PLS=0,Temp=44.0C/0.0C,TW=1.37ms,App=2.84ms,GD=0.38ms,CPU&GPU=6.78ms,LCnt=2(DR0,LM0),GPU%=0.34,CPU%=0.29(W0.35),DSF=1.04,CFL=10.94/14.76,ICFLp95=13.58,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:39:00.021   493   866 I VrApi   : FPS=73/72,Prd=39ms,Tear=0,Early=72,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1949MB,PLS=0,Temp=44.0C/0.0C,TW=1.37ms,App=2.88ms,GD=0.38ms,CPU&GPU=6.93ms,LCnt=2(DR0,LM0),GPU%=0.34,CPU%=0.28(W0.38),DSF=1.04,CFL=10.87/14.77,ICFLp95=13.56,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:39:01.021   493   866 I VrApi   : FPS=73/72,Prd=39ms,Tear=0,Early=73,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1949MB,PLS=0,Temp=44.0C/0.0C,TW=1.37ms,App=2.82ms,GD=0.38ms,CPU&GPU=6.91ms,LCnt=2(DR0,LM0),GPU%=0.34,CPU%=0.30(W0.43),DSF=1.04,CFL=10.83/14.77,ICFLp95=13.56,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:39:02.061   493   866 I VrApi   : FPS=72/72,Prd=39ms,Tear=0,Early=72,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1803MB,PLS=0,Temp=44.0C/0.0C,TW=1.41ms,App=2.65ms,GD=0.38ms,CPU&GPU=6.94ms,LCnt=2(DR0,LM0),GPU%=0.33,CPU%=0.25(W0.37),DSF=1.04,CFL=10.81/14.78,ICFLp95=13.60,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:39:03.022   493   866 I VrApi   : FPS=72/72,Prd=39ms,Tear=0,Early=72,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1803MB,PLS=0,Temp=45.0C/0.0C,TW=1.34ms,App=2.68ms,GD=0.38ms,CPU&GPU=7.16ms,LCnt=2(DR0,LM0),GPU%=0.34,CPU%=0.33(W0.43),DSF=1.04,CFL=10.82/14.74,ICFLp95=13.53,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:39:04.022   493   866 I VrApi   : FPS=73/72,Prd=39ms,Tear=0,Early=73,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=1555MHz,Free=1803MB,PLS=0,Temp=45.0C/0.0C,TW=1.38ms,App=3.10ms,GD=0.38ms,CPU&GPU=7.07ms,LCnt=2(DR0,LM0),GPU%=0.35,CPU%=0.27(W0.32),DSF=1.04,CFL=10.86/14.85,ICFLp95=13.60,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:39:05.022   493   866 I VrApi   : FPS=73/72,Prd=39ms,Tear=0,Early=73,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1803MB,PLS=0,Temp=45.0C/0.0C,TW=1.37ms,App=2.94ms,GD=0.38ms,CPU&GPU=6.95ms,LCnt=2(DR0,LM0),GPU%=0.34,CPU%=0.27(W0.38),DSF=1.04,CFL=10.87/14.76,ICFLp95=13.59,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:39:06.022   493   866 I VrApi   : FPS=73/72,Prd=39ms,Tear=0,Early=72,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1803MB,PLS=0,Temp=45.0C/0.0C,TW=1.37ms,App=2.93ms,GD=0.38ms,CPU&GPU=6.71ms,LCnt=2(DR0,LM0),GPU%=0.34,CPU%=0.29(W0.45),DSF=1.04,CFL=10.93/14.63,ICFLp95=13.58,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:39:07.022   493   866 I VrApi   : FPS=72/72,Prd=39ms,Tear=0,Early=72,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=1708MHz,Free=1803MB,PLS=0,Temp=45.0C/0.0C,TW=1.34ms,App=2.99ms,GD=0.38ms,CPU&GPU=7.05ms,LCnt=2(DR0,LM0),GPU%=0.35,CPU%=0.25(W0.33),DSF=1.04,CFL=10.87/14.62,ICFLp95=13.55,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:39:08.022   493   866 I VrApi   : FPS=73/72,Prd=39ms,Tear=0,Early=73,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1803MB,PLS=0,Temp=45.0C/0.0C,TW=1.34ms,App=2.84ms,GD=0.38ms,CPU&GPU=6.83ms,LCnt=2(DR0,LM0),GPU%=0.33,CPU%=0.26(W0.33),DSF=1.04,CFL=10.84/14.73,ICFLp95=13.57,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:39:09.022   493   866 I VrApi   : FPS=72/72,Prd=40ms,Tear=0,Early=72,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1803MB,PLS=0,Temp=45.0C/0.0C,TW=1.36ms,App=2.90ms,GD=0.38ms,CPU&GPU=6.68ms,LCnt=2(DR0,LM0),GPU%=0.34,CPU%=0.29(W0.40),DSF=1.04,CFL=10.87/14.68,ICFLp95=13.55,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:39:10.022   493   866 I VrApi   : FPS=72/72,Prd=39ms,Tear=0,Early=72,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1803MB,PLS=0,Temp=45.0C/0.0C,TW=1.36ms,App=2.92ms,GD=0.38ms,CPU&GPU=7.07ms,LCnt=2(DR0,LM0),GPU%=0.34,CPU%=0.29(W0.38),DSF=1.04,CFL=10.88/14.66,ICFLp95=13.60,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:39:11.022   493   866 I VrApi   : FPS=72/72,Prd=39ms,Tear=0,Early=73,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1803MB,PLS=0,Temp=45.0C/0.0C,TW=1.50ms,App=2.52ms,GD=0.38ms,CPU&GPU=7.15ms,LCnt=2(DR0,LM0),GPU%=0.35,CPU%=0.33(W0.40),DSF=1.04,CFL=10.88/14.63,ICFLp95=13.56,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:39:12.022   493   866 I VrApi   : FPS=73/72,Prd=39ms,Tear=0,Early=73,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1803MB,PLS=0,Temp=45.0C/0.0C,TW=1.37ms,App=3.06ms,GD=0.38ms,CPU&GPU=7.04ms,LCnt=2(DR0,LM0),GPU%=0.35,CPU%=0.24(W0.30),DSF=1.04,CFL=10.90/14.67,ICFLp95=13.57,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:39:13.022   493   866 I VrApi   : FPS=72/72,Prd=39ms,Tear=0,Early=72,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1803MB,PLS=0,Temp=45.0C/0.0C,TW=1.35ms,App=2.97ms,GD=0.38ms,CPU&GPU=7.34ms,LCnt=2(DR0,LM0),GPU%=0.35,CPU%=0.26(W0.30),DSF=1.04,CFL=10.78/14.70,ICFLp95=13.60,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:39:14.022   493   866 I VrApi   : FPS=72/72,Prd=39ms,Tear=0,Early=73,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2736MHz,Free=1803MB,PLS=0,Temp=45.0C/0.0C,TW=1.29ms,App=2.36ms,GD=0.38ms,CPU&GPU=6.87ms,LCnt=2(DR0,LM0),GPU%=0.31,CPU%=0.31(W0.43),DSF=1.04,CFL=10.90/14.66,ICFLp95=13.59,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:39:15.022   493   866 I VrApi   : FPS=72/72,Prd=39ms,Tear=0,Early=73,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=1708MHz,Free=1803MB,PLS=0,Temp=45.0C/0.0C,TW=1.34ms,App=2.49ms,GD=0.38ms,CPU&GPU=6.93ms,LCnt=2(DR0,LM0),GPU%=0.31,CPU%=0.29(W0.35),DSF=1.04,CFL=10.86/14.69,ICFLp95=13.54,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:39:16.022   493   866 I VrApi   : FPS=73/72,Prd=38ms,Tear=0,Early=73,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1803MB,PLS=0,Temp=45.0C/0.0C,TW=1.36ms,App=2.39ms,GD=0.38ms,CPU&GPU=7.27ms,LCnt=2(DR0,LM0),GPU%=0.32,CPU%=0.27(W0.45),DSF=1.04,CFL=10.81/14.60,ICFLp95=13.52,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:39:17.023   493   866 I VrApi   : FPS=73/72,Prd=38ms,Tear=0,Early=72,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1803MB,PLS=0,Temp=45.0C/0.0C,TW=1.36ms,App=2.26ms,GD=0.38ms,CPU&GPU=7.22ms,LCnt=2(DR0,LM0),GPU%=0.31,CPU%=0.25(W0.33),DSF=1.04,CFL=10.84/14.56,ICFLp95=13.50,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:39:18.023   493   866 I VrApi   : FPS=72/72,Prd=39ms,Tear=0,Early=73,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1803MB,PLS=0,Temp=45.0C/0.0C,TW=1.28ms,App=2.42ms,GD=0.38ms,CPU&GPU=6.69ms,LCnt=2(DR0,LM0),GPU%=0.31,CPU%=0.29(W0.38),DSF=1.04,CFL=10.83/14.64,ICFLp95=13.56,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:39:19.023   493   866 I VrApi   : FPS=72/72,Prd=39ms,Tear=0,Early=72,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1803MB,PLS=0,Temp=45.0C/0.0C,TW=1.29ms,App=2.41ms,GD=0.38ms,CPU&GPU=6.83ms,LCnt=2(DR0,LM0),GPU%=0.31,CPU%=0.30(W0.43),DSF=1.04,CFL=10.75/14.65,ICFLp95=13.56,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:39:20.023   493   866 I VrApi   : FPS=73/72,Prd=39ms,Tear=0,Early=73,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1803MB,PLS=0,Temp=45.0C/0.0C,TW=1.31ms,App=2.36ms,GD=0.38ms,CPU&GPU=6.84ms,LCnt=2(DR0,LM0),GPU%=0.31,CPU%=0.28(W0.43),DSF=1.04,CFL=10.78/14.58,ICFLp95=13.54,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:39:21.023   493   866 I VrApi   : FPS=72/72,Prd=39ms,Tear=0,Early=72,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=2092MHz,Free=1803MB,PLS=0,Temp=45.0C/0.0C,TW=1.35ms,App=2.39ms,GD=0.38ms,CPU&GPU=6.88ms,LCnt=2(DR0,LM0),GPU%=0.31,CPU%=0.26(W0.38),DSF=1.04,CFL=10.80/14.69,ICFLp95=13.56,LD=0,SF=1.00,LP=0,DVFS=0
01-18 09:39:22.060   493   866 I VrApi   : FPS=73/72,Prd=39ms,Tear=0,Early=73,Stale=0,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=1,Fov=0D,CPU4/GPU=4/4,1920/545MHz,OC=3F,TA=0/3C/3C,SP=N/F/F,Mem=3196MHz,Free=1947MB,PLS=0,Temp=45.0C/0.0C,TW=1.28ms,App=2.33ms,GD=0.38ms,CPU&GPU=6.82ms,LCnt=2(DR0,LM0),GPU%=0.31,CPU%=0.26(W0.33),DSF=1.04,CFL=10.85/14.70,ICFLp95=13.56,LD=0,SF=1.00,LP=0,DVFS=0
