--------- beginning of main
02-22 16:05:54.681 12862 12886 W VrApi   : Warning: app-submitted vsync 178900 for display time 2474.572s exceeds max future display vsync -- clamping to 178892
02-22 16:05:54.736 12862 12886 W VrApi   : Warning: app-submitted vsync 178902 for display time 2474.599s exceeds max future display vsync -- clamping to 178896
02-22 16:05:54.792 12862 12886 W VrApi   : Warning: app-submitted vsync 178905 for display time 2474.641s exceeds max future display vsync -- clamping to 178900
02-22 16:05:54.848 12862 12886 W VrApi   : Warning: app-submitted vsync 178909 for display time 2474.697s exceeds max future display vsync -- clamping to 178904
02-22 16:05:54.903 12862 12886 W VrApi   : Warning: app-submitted vsync 178913 for display time 2474.752s exceeds max future display vsync -- clamping to 178908
02-22 16:05:55.125 12862 12979 I VrApi   : FPS=56/72,Prd=0ms,Tear=0,Early=14,Stale=39,Stale2/5/10/max=7/0/1/368,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7755MB,PLS=0,Temp=26.0C/0.0C,TW=4.20ms,App=19.70ms,GD=0.72ms,CPU&GPU=15.91ms,LCnt=4(DR0,LM2),GPU%=0.50,CPU%=0.13(W0.22),DSF=1.00,CFL=18.73/21.52,ICFLp95=20.57,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:05:56.126 12862 12979 I VrApi   : FPS=19/72,Prd=0ms,Tear=0,Early=37,Stale=55,Stale2/5/10/max=18/0/0/3,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7755MB,PLS=0,Temp=26.0C/0.0C,TW=4.24ms,App=0.00ms,GD=0.74ms,CPU&GPU=29.11ms,LCnt=4(DR0,LM2),GPU%=0.53,CPU%=0.08(W0.18),DSF=1.00,CFL=18.51/21.38,ICFLp95=20.48,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:05:57.126 12862 12979 I VrApi   : FPS=40/72,Prd=0ms,Tear=0,Early=16,Stale=48,Stale2/5/10/max=8/0/0/3,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7755MB,PLS=0,Temp=26.0C/0.0C,TW=4.30ms,App=2.67ms,GD=0.63ms,CPU&GPU=36.66ms,LCnt=4(DR0,LM2),GPU%=0.52,CPU%=0.06(W0.13),DSF=1.00,CFL=18.64/21.53,ICFLp95=20.71,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:05:58.126 12862 12979 I VrApi   : FPS=43/72,Prd=0ms,Tear=0,Early=0,Stale=72,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7755MB,PLS=0,Temp=26.0C/0.0C,TW=4.30ms,App=2.92ms,GD=0.68ms,CPU&GPU=22.01ms,LCnt=4(DR0,LM2),GPU%=0.53,CPU%=0.08(W0.14),DSF=1.00,CFL=18.75/22.01,ICFLp95=20.76,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:05:59.126 12862 12979 I VrApi   : FPS=41/72,Prd=0ms,Tear=0,Early=0,Stale=72,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7755MB,PLS=0,Temp=26.0C/0.0C,TW=4.32ms,App=2.02ms,GD=0.63ms,CPU&GPU=23.93ms,LCnt=4(DR0,LM2),GPU%=0.55,CPU%=0.16(W0.22),DSF=1.00,CFL=18.72/21.72,ICFLp95=20.75,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:00.126 12862 12979 I VrApi   : FPS=47/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=1555MHz,Free=7755MB,PLS=0,Temp=26.0C/0.0C,TW=4.28ms,App=5.28ms,GD=0.66ms,CPU&GPU=20.66ms,LCnt=4(DR0,LM2),GPU%=0.51,CPU%=0.02(W0.05),DSF=1.00,CFL=18.85/21.89,ICFLp95=20.80,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:01.134 12862 12979 I VrApi   : FPS=44/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7758MB,PLS=0,Temp=26.0C/0.0C,TW=4.31ms,App=0.17ms,GD=0.73ms,CPU&GPU=21.22ms,LCnt=4(DR0,LM2),GPU%=0.58,CPU%=0.10(W0.15),DSF=1.00,CFL=18.63/21.74,ICFLp95=20.70,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:02.126 12862 12979 I VrApi   : FPS=53/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7758MB,PLS=0,Temp=26.0C/0.0C,TW=4.32ms,App=2.40ms,GD=0.71ms,CPU&GPU=17.79ms,LCnt=4(DR0,LM2),GPU%=0.55,CPU%=0.17(W0.22),DSF=1.00,CFL=18.80/21.58,ICFLp95=20.66,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:03.126 12862 12979 I VrApi   : FPS=57/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7758MB,PLS=0,Temp=26.0C/0.0C,TW=4.30ms,App=5.41ms,GD=0.70ms,CPU&GPU=16.62ms,LCnt=4(DR0,LM2),GPU%=0.54,CPU%=0.12(W0.18),DSF=1.00,CFL=18.88/22.61,ICFLp95=20.84,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:04.126 12862 12979 I VrApi   : FPS=41/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7758MB,PLS=0,Temp=26.0C/0.0C,TW=4.33ms,App=1.96ms,GD=0.65ms,CPU&GPU=20.91ms,LCnt=4(DR0,LM2),GPU%=0.54,CPU%=0.08(W0.14),DSF=1.00,CFL=18.95/22.02,ICFLp95=20.84,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:05.126 12862 12979 I VrApi   : FPS=45/72,Prd=0ms,Tear=0,Early=0,Stale=72,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7758MB,PLS=0,Temp=26.0C/0.0C,TW=4.29ms,App=3.71ms,GD=0.77ms,CPU&GPU=20.72ms,LCnt=4(DR0,LM2),GPU%=0.54,CPU%=0.15(W0.25),DSF=1.00,CFL=18.88/21.89,ICFLp95=20.76,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:06.126 12862 12979 I VrApi   : FPS=47/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7758MB,PLS=0,Temp=26.0C/0.0C,TW=4.27ms,App=3.96ms,GD=0.75ms,CPU&GPU=20.44ms,LCnt=4(DR0,LM2),GPU%=0.54,CPU%=0.09(W0.14),DSF=1.00,CFL=18.82/21.77,ICFLp95=20.68,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:07.126 12862 12979 I VrApi   : FPS=47/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7758MB,PLS=0,Temp=26.0C/0.0C,TW=4.29ms,App=1.54ms,GD=0.78ms,CPU&GPU=20.10ms,LCnt=4(DR0,LM2),GPU%=0.56,CPU%=0.05(W0.05),DSF=1.00,CFL=18.77/21.39,ICFLp95=20.61,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:08.126 12862 12979 I VrApi   : FPS=53/72,Prd=0ms,Tear=0,Early=0,Stale=72,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7758MB,PLS=0,Temp=25.7C/0.0C,TW=4.33ms,App=2.07ms,GD=0.75ms,CPU&GPU=18.04ms,LCnt=4(DR0,LM2),GPU%=0.56,CPU%=0.10(W0.17),DSF=1.00,CFL=18.76/21.50,ICFLp95=20.62,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:09.126 12862 12979 I VrApi   : FPS=51/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7758MB,PLS=0,Temp=25.7C/0.0C,TW=4.30ms,App=4.76ms,GD=0.73ms,CPU&GPU=17.44ms,LCnt=4(DR0,LM2),GPU%=0.53,CPU%=0.11(W0.18),DSF=1.00,CFL=18.75/21.46,ICFLp95=20.60,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:10.126 12862 12979 I VrApi   : FPS=45/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=1555MHz,Free=7758MB,PLS=0,Temp=25.7C/0.0C,TW=4.27ms,App=1.85ms,GD=0.74ms,CPU&GPU=20.17ms,LCnt=4(DR0,LM2),GPU%=0.54,CPU%=0.12(W0.17),DSF=1.00,CFL=18.68/21.40,ICFLp95=20.61,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:11.126 12862 12979 I VrApi   : FPS=47/72,Prd=0ms,Tear=0,Early=0,Stale=72,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7758MB,PLS=0,Temp=25.7C/0.0C,TW=4.29ms,App=3.41ms,GD=0.75ms,CPU&GPU=19.74ms,LCnt=4(DR0,LM2),GPU%=0.55,CPU%=0.12(W0.20),DSF=1.00,CFL=18.74/21.76,ICFLp95=20.72,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:12.127 12862 12979 I VrApi   : FPS=51/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7758MB,PLS=0,Temp=25.7C/0.0C,TW=4.29ms,App=5.39ms,GD=0.70ms,CPU&GPU=18.92ms,LCnt=4(DR0,LM2),GPU%=0.54,CPU%=0.08(W0.14),DSF=1.00,CFL=18.75/21.62,ICFLp95=20.75,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:13.127 12862 12979 I VrApi   : FPS=49/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=1804MHz,Free=7758MB,PLS=0,Temp=25.7C/0.0C,TW=4.27ms,App=2.91ms,GD=0.74ms,CPU&GPU=19.14ms,LCnt=4(DR0,LM2),GPU%=0.55,CPU%=0.18(W0.21),DSF=1.00,CFL=18.91/21.72,ICFLp95=20.73,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:14.127 12862 12979 I VrApi   : FPS=49/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=1804MHz,Free=7758MB,PLS=0,Temp=25.7C/0.0C,TW=4.30ms,App=4.73ms,GD=0.69ms,CPU&GPU=18.78ms,LCnt=4(DR0,LM2),GPU%=0.54,CPU%=0.16(W0.22),DSF=1.00,CFL=18.76/21.78,ICFLp95=20.68,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:15.127 12862 12979 I VrApi   : FPS=51/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=1804MHz,Free=7758MB,PLS=0,Temp=25.7C/0.0C,TW=4.27ms,App=3.77ms,GD=0.73ms,CPU&GPU=18.52ms,LCnt=4(DR0,LM2),GPU%=0.57,CPU%=0.08(W0.10),DSF=1.00,CFL=18.86/21.85,ICFLp95=20.75,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:16.127 12862 12979 I VrApi   : FPS=49/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=1804MHz,Free=7758MB,PLS=0,Temp=25.7C/0.0C,TW=4.29ms,App=3.56ms,GD=0.75ms,CPU&GPU=18.86ms,LCnt=4(DR0,LM2),GPU%=0.56,CPU%=0.08(W0.14),DSF=1.00,CFL=18.86/21.58,ICFLp95=20.67,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:17.127 12862 12979 I VrApi   : FPS=52/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=1804MHz,Free=7758MB,PLS=0,Temp=25.7C/0.0C,TW=4.29ms,App=3.84ms,GD=0.75ms,CPU&GPU=18.70ms,LCnt=4(DR0,LM2),GPU%=0.55,CPU%=0.13(W0.14),DSF=1.00,CFL=18.67/21.58,ICFLp95=20.56,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:18.127 12862 12979 I VrApi   : FPS=52/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7758MB,PLS=0,Temp=25.7C/0.0C,TW=4.28ms,App=4.77ms,GD=0.71ms,CPU&GPU=19.19ms,LCnt=4(DR0,LM2),GPU%=0.55,CPU%=0.10(W0.11),DSF=1.00,CFL=18.64/21.82,ICFLp95=20.69,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:19.127 12862 12979 I VrApi   : FPS=51/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7758MB,PLS=0,Temp=25.7C/0.0C,TW=4.30ms,App=5.08ms,GD=0.75ms,CPU&GPU=18.67ms,LCnt=4(DR0,LM2),GPU%=0.53,CPU%=0.11(W0.17),DSF=1.00,CFL=18.83/21.81,ICFLp95=20.78,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:20.127 12862 12979 I VrApi   : FPS=47/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7758MB,PLS=0,Temp=25.7C/0.0C,TW=4.32ms,App=2.88ms,GD=0.71ms,CPU&GPU=20.15ms,LCnt=4(DR0,LM2),GPU%=0.54,CPU%=0.12(W0.17),DSF=1.00,CFL=18.64/21.57,ICFLp95=20.69,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:21.135 12862 12979 I VrApi   : FPS=47/72,Prd=0ms,Tear=0,Early=0,Stale=72,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7741MB,PLS=0,Temp=25.7C/0.0C,TW=4.27ms,App=5.41ms,GD=0.74ms,CPU&GPU=20.65ms,LCnt=4(DR0,LM2),GPU%=0.56,CPU%=0.16(W0.18),DSF=1.00,CFL=18.68/21.49,ICFLp95=20.68,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:22.127 12862 12979 I VrApi   : FPS=49/72,Prd=0ms,Tear=0,Early=0,Stale=72,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7741MB,PLS=0,Temp=25.7C/0.0C,TW=4.28ms,App=4.91ms,GD=0.73ms,CPU&GPU=20.15ms,LCnt=4(DR0,LM2),GPU%=0.57,CPU%=0.03(W0.05),DSF=1.00,CFL=18.76/21.47,ICFLp95=20.63,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:23.127 12862 12979 I VrApi   : FPS=48/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7741MB,PLS=0,Temp=25.7C/0.0C,TW=4.31ms,App=4.33ms,GD=0.76ms,CPU&GPU=19.19ms,LCnt=4(DR0,LM2),GPU%=0.55,CPU%=0.11(W0.18),DSF=1.00,CFL=18.78/21.59,ICFLp95=20.68,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:24.127 12862 12979 I VrApi   : FPS=49/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7741MB,PLS=0,Temp=26.0C/0.0C,TW=4.32ms,App=4.21ms,GD=0.67ms,CPU&GPU=19.93ms,LCnt=4(DR0,LM2),GPU%=0.55,CPU%=0.08(W0.14),DSF=1.00,CFL=18.83/21.96,ICFLp95=20.74,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:25.127 12862 12979 I VrApi   : FPS=49/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7741MB,PLS=0,Temp=26.0C/0.0C,TW=4.28ms,App=2.90ms,GD=0.70ms,CPU&GPU=18.82ms,LCnt=4(DR0,LM2),GPU%=0.54,CPU%=0.12(W0.14),DSF=1.00,CFL=18.74/21.55,ICFLp95=20.65,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:26.128 12862 12979 I VrApi   : FPS=54/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7741MB,PLS=0,Temp=26.0C/0.0C,TW=4.32ms,App=1.38ms,GD=0.74ms,CPU&GPU=17.46ms,LCnt=4(DR0,LM2),GPU%=0.54,CPU%=0.12(W0.17),DSF=1.00,CFL=18.70/21.72,ICFLp95=20.68,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:27.128 12862 12979 I VrApi   : FPS=48/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7741MB,PLS=0,Temp=26.0C/0.0C,TW=4.27ms,App=2.60ms,GD=0.73ms,CPU&GPU=18.50ms,LCnt=4(DR0,LM2),GPU%=0.55,CPU%=0.11(W0.14),DSF=1.00,CFL=18.64/21.77,ICFLp95=20.72,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:28.128 12862 12979 I VrApi   : FPS=48/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7741MB,PLS=0,Temp=26.2C/0.0C,TW=4.35ms,App=2.49ms,GD=0.70ms,CPU&GPU=18.05ms,LCnt=4(DR0,LM2),GPU%=0.56,CPU%=0.07(W0.13),DSF=1.00,CFL=18.85/21.87,ICFLp95=20.77,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:29.128 12862 12979 I VrApi   : FPS=48/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7741MB,PLS=0,Temp=26.2C/0.0C,TW=4.27ms,App=4.01ms,GD=0.70ms,CPU&GPU=18.75ms,LCnt=4(DR0,LM2),GPU%=0.55,CPU%=0.17(W0.28),DSF=1.00,CFL=18.72/21.65,ICFLp95=20.73,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:30.128 12862 12979 I VrApi   : FPS=48/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7741MB,PLS=0,Temp=26.2C/0.0C,TW=4.30ms,App=6.22ms,GD=0.72ms,CPU&GPU=19.44ms,LCnt=4(DR0,LM2),GPU%=0.55,CPU%=0.11(W0.14),DSF=1.00,CFL=18.74/21.67,ICFLp95=20.73,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:31.128 12862 12979 I VrApi   : FPS=49/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7741MB,PLS=0,Temp=26.2C/0.0C,TW=4.26ms,App=3.34ms,GD=0.76ms,CPU&GPU=18.88ms,LCnt=4(DR0,LM2),GPU%=0.53,CPU%=0.16(W0.24),DSF=1.00,CFL=18.89/21.82,ICFLp95=21.14,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:32.128 12862 12979 I VrApi   : FPS=49/72,Prd=0ms,Tear=0,Early=0,Stale=72,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7741MB,PLS=0,Temp=26.2C/0.0C,TW=4.40ms,App=1.19ms,GD=0.74ms,CPU&GPU=18.78ms,LCnt=4(DR0,LM2),GPU%=0.53,CPU%=0.05(W0.05),DSF=1.00,CFL=18.79/21.54,ICFLp95=20.86,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:33.128 12862 12979 I VrApi   : FPS=47/72,Prd=0ms,Tear=0,Early=0,Stale=72,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7741MB,PLS=0,Temp=26.2C/0.0C,TW=4.28ms,App=2.57ms,GD=0.64ms,CPU&GPU=19.16ms,LCnt=4(DR0,LM2),GPU%=0.54,CPU%=0.11(W0.14),DSF=1.00,CFL=18.88/21.65,ICFLp95=20.82,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:34.128 12862 12979 I VrApi   : FPS=51/72,Prd=0ms,Tear=0,Early=0,Stale=72,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7741MB,PLS=0,Temp=26.2C/0.0C,TW=4.35ms,App=4.39ms,GD=0.67ms,CPU&GPU=18.36ms,LCnt=4(DR0,LM2),GPU%=0.55,CPU%=0.05(W0.10),DSF=1.00,CFL=18.79/21.77,ICFLp95=20.81,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:35.128 12862 12979 I VrApi   : FPS=47/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7741MB,PLS=0,Temp=26.2C/0.0C,TW=4.29ms,App=3.92ms,GD=0.61ms,CPU&GPU=19.27ms,LCnt=4(DR0,LM2),GPU%=0.55,CPU%=0.10(W0.10),DSF=1.00,CFL=18.84/21.88,ICFLp95=20.82,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:36.128 12862 12979 I VrApi   : FPS=49/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7741MB,PLS=0,Temp=26.2C/0.0C,TW=4.32ms,App=2.09ms,GD=0.70ms,CPU&GPU=18.65ms,LCnt=4(DR0,LM2),GPU%=0.56,CPU%=0.12(W0.14),DSF=1.00,CFL=18.88/21.98,ICFLp95=20.84,LD=1,SF=1.23,LP=0,DVFS=0
02-22 16:06:37.128 12862 12979 I VrApi   : FPS=54/72,Prd=0ms,Tear=0,Early=0,Stale=73,Stale2/5/10/max=0/0/0/0,VSnc=1,Lat=0,Fov=0,CPU4/GPU=5/5,1478/587MHz,OC=FF,TA=0/70/0,SP=N/F/N,Mem=2092MHz,Free=7741MB,PLS=0,Temp=26.2C/0.0C,TW=4.33ms,App=4.68ms,GD=0.77ms,CPU&GPU=16.95ms,LCnt=4(DR0,LM2),GPU%=0.56,CPU%=0.06(W0.14),DSF=1.00,CFL=18.93/21.60,ICFLp95=20.72,LD=1,SF=1.23,LP=0,DVFS=0
