timestamp,net.bytes_sent.Bluetooth Network Connection,net.bytes_recv.Bluetooth Network Connection,net.packets_sent.Bluetooth Network Connection,net.packets_recv.Bluetooth Network Connection,net.errin.Bluetooth Network Connection,net.errout.Bluetooth Network Connection,net.dropin.Bluetooth Network Connection,net.dropout.Bluetooth Network Connection,net.bytes_sent.Ethernet,net.bytes_recv.Ethernet,net.packets_sent.Ethernet,net.packets_recv.Ethernet,net.errin.Ethernet,net.errout.Ethernet,net.dropin.Ethernet,net.dropout.Ethernet,net.bytes_sent.Local Area Connection* 10,net.bytes_recv.Local Area Connection* 10,net.packets_sent.Local Area Connection* 10,net.packets_recv.Local Area Connection* 10,net.errin.Local Area Connection* 10,net.errout.Local Area Connection* 10,net.dropin.Local Area Connection* 10,net.dropout.Local Area Connection* 10,net.bytes_sent.Local Area Connection* 9,net.bytes_recv.Local Area Connection* 9,net.packets_sent.Local Area Connection* 9,net.packets_recv.Local Area Connection* 9,net.errin.Local Area Connection* 9,net.errout.Local Area Connection* 9,net.dropin.Local Area Connection* 9,net.dropout.Local Area Connection* 9,net.bytes_sent.Loopback Pseudo-Interface 1,net.bytes_recv.Loopback Pseudo-Interface 1,net.packets_sent.Loopback Pseudo-Interface 1,net.packets_recv.Loopback Pseudo-Interface 1,net.errin.Loopback Pseudo-Interface 1,net.errout.Loopback Pseudo-Interface 1,net.dropin.Loopback Pseudo-Interface 1,net.dropout.Loopback Pseudo-Interface 1,net.bytes_sent.Wi-Fi,net.bytes_recv.Wi-Fi,net.packets_sent.Wi-Fi,net.packets_recv.Wi-Fi,net.errin.Wi-Fi,net.errout.Wi-Fi,net.dropin.Wi-Fi,net.dropout.Wi-Fi,net.bytes_sent.vEthernet (WSL (Hyper-V firewall)),net.bytes_recv.vEthernet (WSL (Hyper-V firewall)),net.packets_sent.vEthernet (WSL (Hyper-V firewall)),net.packets_recv.vEthernet (WSL (Hyper-V firewall)),net.errin.vEthernet (WSL (Hyper-V firewall)),net.errout.vEthernet (WSL (Hyper-V firewall)),net.dropin.vEthernet (WSL (Hyper-V firewall)),net.dropout.vEthernet (WSL (Hyper-V firewall)),disk.read_count.PhysicalDrive0,disk.read_bytes.PhysicalDrive0,disk.write_count.PhysicalDrive0,disk.write_bytes.PhysicalDrive0,cpu.dpc,cpu.idle,cpu.interrupt,cpu.system,cpu.user,cpu.percent,cpu.freq.current,cpu.freq.min,cpu.freq.max,cpu.ctx_switches,cpu.interrupts,cpu.soft_interrupts,cpu.syscalls
1705565185466.9526,0,0,0,0,0,0,0,0,129642781,598717096,301307,575580,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42267586,6655,197837,61,0,0,0,0,2586583,80460682752,1728889,64066136064,341.75,1137904.921875,314.703125,6021.531249999767,5213.828125,0.0,2500.0,0.0,2500.0,779744774,502522640,0,109830423
1705565186470.395,0,0,0,0,0,0,0,0,129652682,598738620,301417,575721,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42267586,6655,197837,61,0,0,0,0,2586585,80460715520,1728926,64067061760,341.765625,1137916.5625,314.703125,6021.640624999767,5213.953125,2.1,2500.0,0.0,2500.0,779758678,502530396,0,109931644
1705565187464.849,0,0,0,0,0,0,0,0,129658438,598757071,301493,575819,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42267586,6655,197837,61,0,0,0,0,2586586,80460731904,1728979,64067672064,341.765625,1137928.28125,314.703125,6021.749999999767,5214.015625,1.4,2500.0,0.0,2500.0,779772650,502537907,0,110028566
1705565188466.4482,0,0,0,0,0,0,0,0,129665522,598772557,301569,575914,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42269266,6655,197845,61,0,0,0,0,2586586,80460731904,1729003,64068093952,341.765625,1137940.171875,314.703125,6021.812499999767,5214.109375,1.3,2500.0,0.0,2500.0,779785961,502545127,0,110124672
1705565189473.3535,0,0,0,0,0,0,0,0,129672371,598787845,301644,576006,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42270946,6655,197853,61,0,0,0,0,2586586,80460731904,1729005,64068106240,341.78125,1137952.15625,314.703125,6021.906249999767,5214.203125,1.7,2500.0,0.0,2500.0,779799118,502553788,0,110221882
1705565190468.6775,0,0,0,0,0,0,0,0,129676273,598798642,301694,576073,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42270946,6655,197853,61,0,0,0,0,2586586,80460731904,1729029,64068519936,341.78125,1137963.984375,314.703125,6022.015624999767,5214.28125,1.6,2500.0,0.0,2500.0,779810897,502563232,0,110308443
1705565191463.123,0,0,0,0,0,0,0,0,129684019,598818097,301781,576183,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42272626,6655,197861,61,0,0,0,0,2586586,80460731904,1729045,64068888576,341.78125,1137975.46875,314.71875,6022.140624999767,5214.375,2.0,2500.0,0.0,2500.0,779825975,502571315,0,110416518
1705565192469.9536,0,0,0,0,0,0,0,0,129689220,598833649,301849,576277,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42272626,6655,197861,61,0,0,0,0,2586586,80460731904,1729046,64068904960,341.78125,1137987.359375,314.71875,6022.187499999767,5214.484375,1.3,2500.0,0.0,2500.0,779840105,502579083,0,110513583
1705565193464.091,0,0,0,0,0,0,0,0,129693228,598846428,301901,576349,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42272626,6655,197861,61,0,0,0,0,2586586,80460731904,1729062,64069203968,341.78125,1137999.390625,314.71875,6022.234374999767,5214.578125,1.2,2500.0,0.0,2500.0,779852271,502592878,0,110602483
1705565194468.6658,0,0,0,0,0,0,0,0,129698872,598863416,301974,576449,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42272626,6655,197861,61,0,0,0,0,2586586,80460731904,1729079,64069613568,341.78125,1138011.03125,314.71875,6022.312499999767,5214.6875,1.6,2500.0,0.0,2500.0,779866232,502600376,0,110702409
1705565195469.2595,0,0,0,0,0,0,0,0,129708394,598880360,302056,576550,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42274306,6655,197869,61,0,0,0,0,2586589,80460781056,1729105,64070187008,341.78125,1138023.125,314.75,6022.421874999767,5214.734375,1.5,2500.0,0.0,2500.0,779881331,502610738,0,110809658
1705565196468.229,0,0,0,0,0,0,0,0,129713935,598896515,302125,576643,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42274524,6655,197870,61,0,0,0,0,2586589,80460781056,1729106,64070199296,341.796875,1138034.84375,314.75,6022.609374999767,5214.828125,2.5,2500.0,0.0,2500.0,779894871,502621429,0,110923920
1705565197475.0432,0,0,0,0,0,0,0,0,129722037,598911525,302193,576731,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42275264,6655,197872,61,0,0,0,0,2586589,80460781056,1729125,64071026688,341.796875,1138046.65625,314.75,6022.687499999767,5214.9375,1.6,2500.0,0.0,2500.0,779908023,502632384,0,111046942
1705565198472.2842,0,0,0,0,0,0,0,0,129726933,598926219,302254,576815,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42275482,6655,197873,61,0,0,0,0,2586589,80460781056,1729141,64071395328,341.796875,1138058.1875,314.75,6022.812499999767,5215.046875,2.0,2500.0,0.0,2500.0,779921223,502639464,0,111142641
1705565199465.4602,0,0,0,0,0,0,0,0,129731943,598941421,302317,576906,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42275700,6655,197874,61,0,0,0,0,2586590,80460797440,1729158,64071788544,341.796875,1138070.140625,314.75,6022.843749999767,5215.125,0.9,2500.0,0.0,2500.0,779934560,502649208,0,111241412
1705565200462.6282,0,0,0,0,0,0,0,0,129736731,598956291,302379,576992,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42275700,6655,197874,61,0,0,0,0,2586590,80460797440,1729159,64071804928,341.796875,1138081.84375,314.75,6022.953124999767,5215.3125,2.5,2500.0,0.0,2500.0,779948025,502660032,0,111337080
1705565201462.1516,0,0,0,0,0,0,0,0,129741419,598970793,302440,577073,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42275700,6655,197874,61,0,0,0,0,2586591,80460813824,1729174,64072132608,341.796875,1138093.578125,314.75,6023.109374999767,5215.421875,2.2,2500.0,0.0,2500.0,779961147,502678338,0,111434445
1705565202475.3967,0,0,0,0,0,0,0,0,129746271,598985995,302503,577164,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42275700,6655,197874,61,0,0,0,0,2586592,80460830208,1729190,64072542208,341.796875,1138105.515625,314.75,6023.234374999767,5215.53125,1.9,2500.0,0.0,2500.0,779974581,502690462,0,111533355
1705565203474.158,0,0,0,0,0,0,0,0,129762347,598996378,302563,577229,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42277380,6655,197882,61,0,0,0,0,2586593,80460846592,1729207,64072878080,341.796875,1138117.25,314.765625,6023.390624999767,5215.625,2.2,2500.0,0.0,2500.0,779985163,502703202,0,111609659
1705565204462.1125,0,0,0,0,0,0,0,0,129777896,599016086,302656,577344,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42279060,6655,197890,61,0,0,0,0,2586593,80460846592,1729212,64073033728,341.796875,1138128.828125,314.765625,6023.499999999767,5215.796875,2.4,2500.0,0.0,2500.0,780001252,502719040,0,111721391
1705565205475.144,0,0,0,0,0,0,0,0,129783068,599031103,302722,577431,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42279060,6655,197890,61,0,0,0,0,2586594,80460862976,1729229,64073336832,341.796875,1138140.609375,314.78125,6023.656249999767,5215.890625,2.2,2500.0,0.0,2500.0,780015459,502755309,0,111820108
1705565206466.1948,0,0,0,0,0,0,0,0,129790112,599058931,302799,577577,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42280740,6655,197898,61,0,0,0,0,2586595,80460879360,1729423,64074708992,341.796875,1138152.296875,314.78125,6023.796874999767,5216.0,2.1,2500.0,0.0,2500.0,780029219,502762742,0,111918007
1705565207474.7546,0,0,0,0,0,0,0,0,129795274,599075799,302866,577676,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42280740,6655,197898,61,0,0,0,0,2586595,80460879360,1729425,64074774528,341.796875,1138164.109375,314.78125,6023.859374999767,5216.171875,1.9,2500.0,0.0,2500.0,780042832,502769839,0,112016241
1705565208470.5078,0,0,0,0,0,0,0,0,129800294,599089889,302926,577761,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42280740,6655,197898,61,0,0,0,0,2586595,80460879360,1729438,64075094016,341.796875,1138175.875,314.78125,6023.984374999767,5216.265625,1.8,2500.0,0.0,2500.0,780055700,502776519,0,112104353
1705565209464.0764,0,0,0,0,0,0,0,0,129806580,599104013,303002,577854,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42280740,6655,197898,61,0,0,0,0,2586595,80460879360,1729459,64075503616,341.796875,1138187.640625,314.78125,6024.062499999767,5216.359375,1.4,2500.0,0.0,2500.0,780069586,502783719,0,112199693
1705565210478.9312,0,0,0,0,0,0,0,0,129813144,599119373,303073,577947,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42282420,6655,197906,61,0,0,0,0,2586596,80460895744,1729476,64075851776,341.796875,1138199.671875,314.78125,6024.140624999767,5216.484375,1.7,2500.0,0.0,2500.0,780083963,502790944,0,112295389
1705565211464.2534,0,0,0,0,0,0,0,0,129817765,599134375,303133,578035,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42282420,6655,197906,61,0,0,0,0,2586596,80460895744,1729477,64075876352,341.796875,1138211.359375,314.78125,6024.218749999767,5216.546875,1.2,2500.0,0.0,2500.0,780097474,502798184,0,112390898
1705565212458.8281,0,0,0,0,0,0,0,0,129823148,599149079,303196,578123,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42282420,6655,197906,61,0,0,0,0,2586596,80460895744,1729491,64076187648,341.796875,1138223.171875,314.796875,6024.281249999767,5216.609375,1.2,2500.0,0.0,2500.0,780110155,502804671,0,112478629
1705565213461.6572,0,0,0,0,0,0,0,0,129832228,599170183,303286,578248,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42282420,6655,197906,61,0,0,0,0,2586597,80460912128,1729510,64076568576,341.796875,1138235.078125,314.8125,6024.374999999767,5216.6875,1.5,2500.0,0.0,2500.0,780126167,502812990,0,112590338
1705565214470.876,0,0,0,0,0,0,0,0,129844455,599205652,303377,578405,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42282420,6655,197906,61,0,0,0,0,2586600,80460961280,1729572,64077281280,341.796875,1138246.828125,314.8125,6024.484374999767,5216.828125,2.1,2500.0,0.0,2500.0,780142451,502821804,0,112730945
1705565215463.794,0,0,0,0,0,0,0,0,129852307,599230115,303455,578500,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42282420,6655,197906,61,0,0,0,0,2586600,80460961280,1729573,64077309952,341.796875,1138258.625,314.8125,6024.593749999767,5216.96875,2.1,2500.0,0.0,2500.0,780155240,502828656,0,112834011
1705565216477.6567,0,0,0,0,0,0,0,0,129858658,599246987,303530,578601,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42282420,6655,197906,61,0,0,0,0,2586602,80460994048,1729596,64078145536,341.796875,1138270.53125,314.8125,6024.656249999767,5217.125,1.8,2500.0,0.0,2500.0,780169341,502836060,0,112933029
1705565217471.072,0,0,0,0,0,0,0,0,129864484,599264754,303606,578704,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42282420,6655,197906,61,0,0,0,0,2586603,80461010432,1729616,64078510080,341.796875,1138282.203125,314.8125,6024.749999999767,5217.21875,1.6,2500.0,0.0,2500.0,780184389,502844035,0,113041476
1705565218467.8423,0,0,0,0,0,0,0,0,129871684,599281712,303686,578804,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42284100,6655,197914,61,0,0,0,0,2586604,80461026816,1729643,64078993408,341.8125,1138293.921875,314.8125,6024.843749999767,5217.28125,1.4,2500.0,0.0,2500.0,780198296,502851319,0,113138411
